ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2463,75,27043.960328171495,0.1992993226901749,0,18,0,0,-18
2464,44,32856.09487663196,0.1150186070551275,1,378,8963,2365,10950
2465,30,20905.878005758255,0.16756964699884244,1,773,5241,1467,5935
2466,67,22919.49855194474,0.31874609681709787,0,10,0,0,-10
2467,50,20979.7698945101,0.08815374880228155,1,257,14531,1779,16053
2468,28,20671.57190194971,0.08506620909208143,1,277,6449,1931,8103
2469,20,21935.81494470406,0.09851850557356671,1,457,5504,2037,7084
2470,20,32074.01401288549,0.08331039256982563,1,67,6690,3755,10378
2471,38,20476.38967267932,0.15047387115083083,1,481,13812,2346,15677
2472,19,24222.370545293696,0.2804934859497662,0,65,0,0,-65
2473,35,30648.04027005026,0.11248410848675472,1,757,5460,3059,7762
2474,24,31065.834987843016,0.06809793007052646,1,567,6407,1678,7518
2475,20,37142.95803963728,0.21760424389659214,1,1210,6008,1347,6145
2476,41,25564.44538289345,0.12103284971250873,1,423,5261,1401,6239
2477,41,21729.437546488174,0.046862201874382815,1,539,14195,1709,15365
2478,40,22754.640659502864,0.29447693449552836,0,16,0,0,-16
2479,25,32948.81206998808,0.004183721057907531,1,155,6461,1744,8050
2480,39,23504.667025917297,0.1315199187068292,0,28,0,0,-28
2481,26,21159.184921339594,0.12002124717712874,1,65,5762,4036,9733
2482,20,21318.625089505866,0.0630051429237316,1,270,11095,4527,15352
2483,49,31593.911668288612,0.06110266681241812,1,215,11633,1557,12975
2484,68,27002.317683456276,0.34094613331564594,1,524,23345,1674,24495
2485,59,24020.67387093856,0.10320088238407289,1,253,7316,1546,8609
2486,63,39464.39614567346,0.23958213242251786,1,1132,6260,1878,7006
2487,35,59092.40673924562,0.0045451116333643906,1,1925,18393,1519,17987
2488,51,23664.597818646635,0.04320952842855087,0,83,0,0,-83
2489,37,48496.950603801284,0.17520380526712062,0,24,0,0,-24
2490,34,28378.730873667715,0.10946616648131273,1,160,13404,1590,14834
2491,20,33625.49630075289,0.2792506196792282,1,323,7776,1466,8919
2492,26,21589.396602785884,0.03649104270434806,1,237,5619,1382,6764
2493,18,20206.511757862623,0.09979024158557238,1,261,49748,4239,53726
2494,20,23469.873642030812,0.04505304337409499,1,153,5270,1370,6487
2495,62,22424.6988725144,0.1277919526550411,1,17,7165,1388,8536
2496,19,26440.398126781656,0.16915689906855144,0,63,0,0,-63
2497,18,20218.731252913774,0.06831727296397712,1,149,10647,1417,11915
2498,36,30427.107418255593,0.32087283515253684,1,148,14439,1609,15900
2499,37,64744.150368669885,0.04300222681897143,1,387,8691,1554,9858
2500,50,25262.213657475895,0.23411722676760421,0,50,0,0,-50
2501,62,24503.102681473225,0.10593437853417945,1,364,5249,2802,7687
2502,18,20434.402185258135,0.16925892603739462,1,233,9743,1464,10974
2503,40,21062.043233754706,0.21840114809675956,1,934,10486,10107,19659
2504,55,22833.18125623347,0.023441673121711585,1,380,6215,1450,7285
2505,25,23463.86605770185,0.1623824514877836,0,10,0,0,-10
2506,66,25893.108922448882,0.19416283952200405,1,889,7875,1898,8884
2507,50,21289.93737212801,0.03250179827888553,0,13,0,0,-13
2508,20,34632.6194670038,0.14828605859554034,1,787,5371,6522,11106
2509,19,25576.032380837696,0.18901665678346535,0,71,0,0,-71
2510,40,44375.20217144204,0.020609834143376905,1,782,7707,4581,11506
2511,61,37215.818542260386,0.08381218447756167,1,58,34311,1808,36061
2512,22,21106.228834480946,0.036880305984022116,1,644,16850,1583,17789
2513,18,51959.12603055977,0.04134847470118607,1,471,5471,1505,6505
2514,53,26173.255036563696,0.2815648116575244,1,390,5442,1570,6622
2515,63,24447.29208413624,0.159476303905003,1,377,14166,1712,15501
2516,51,30808.25636212993,0.3310743161024639,1,1792,9405,1946,9559
2517,19,49050.098813784934,0.11140141278795689,1,82,11228,1770,12916
2518,52,20474.894551658464,0.28529993494233635,1,80,6884,1727,8531
2519,51,40859.59530091228,0.019316014841019753,1,1909,5376,1502,4969
2520,27,27195.716844635474,0.01857411551344364,0,5,0,0,-5
2521,41,40936.21281887244,0.14945008962034204,0,3,0,0,-3
2522,41,23120.41082198941,0.04498309471592461,0,43,0,0,-43
2523,54,20724.427858131716,0.057845215752052946,1,1141,5285,5548,9692
2524,18,21571.206777500585,0.03127326396239548,1,1318,35255,1432,35369
2525,31,25335.470144905466,0.25727995089942723,0,12,0,0,-12
2526,20,26495.849437832778,0.01927700205669066,0,6,0,0,-6
2527,36,20115.192536045834,0.2466005652139551,0,34,0,0,-34
2528,74,24992.86944977192,0.1381956567896183,0,33,0,0,-33
2529,22,25670.01490967436,0.001505708418642014,1,1230,9894,1391,10055
2530,27,33412.13749065392,0.4402091423920696,0,4,0,0,-4
2531,18,38853.80786319469,0.23979672479864267,1,657,6095,2455,7893
2532,22,37798.546604073694,0.10427705795203361,1,201,5871,1408,7078
2533,34,29517.704872500275,0.15570374256255873,1,1371,7570,1369,7568
2534,59,27419.668473487833,0.12220446744699377,1,147,5513,2200,7566
2535,25,43370.488553401454,0.37327648558557003,0,59,0,0,-59
2536,53,54928.154665665534,0.050865518776439266,1,166,5480,4032,9346
2537,72,82279.49109196439,0.1905958551038651,1,501,6597,1487,7583
2538,65,28548.266776287073,0.04484794836586336,1,16,15608,1466,17058
2539,45,26957.740791941604,0.04143718550364711,1,566,7367,1500,8301
2540,66,20502.11412530703,0.11741981302690942,1,198,28692,2549,31043
2541,18,35518.20947799095,0.025705825252314622,1,363,11611,1756,13004
2542,34,20068.850379833744,0.04006496505108303,1,98,6725,1737,8364
2543,19,31981.892055653858,0.05243103275129922,1,220,6599,2105,8484
2544,23,34029.23778364988,0.0968489372330335,1,227,7244,6927,13944
2545,46,28767.74234625989,0.2153967649694262,1,128,7488,1367,8727
2546,26,36690.157809172364,0.09899493603702587,1,111,9934,1424,11247
2547,37,23118.202659348124,0.003921248098264342,1,252,5582,1465,6795
2548,18,51621.50426216992,0.1716853343060151,1,395,6458,2236,8299
2549,67,21083.357941125752,0.019247775302011993,1,202,5607,1560,6965
2550,56,23564.169023051727,0.006403322667167004,1,364,5816,1632,7084
2551,29,49134.30133625433,0.0308276383343778,0,4,0,0,-4
2552,25,23273.40215211616,0.09547060445098095,1,123,6165,2400,8442
2553,24,23168.460628580895,0.12058763145587163,0,4,0,0,-4
2554,74,22282.24800322158,0.33656100988065996,0,53,0,0,-53
2555,49,25746.158325957782,0.06269136797338337,1,285,6142,2297,8154
2556,23,53415.25385563408,0.021694693047752844,0,94,0,0,-94
2557,35,22173.855321227165,0.12697855748192952,0,10,0,0,-10
2558,70,24803.382609634897,0.12728512452880766,1,1046,8769,1766,9489
2559,30,21934.199252086702,0.07220605875944416,1,595,6046,1771,7222
2560,66,20065.510053735896,0.16334943692670706,1,187,5736,1952,7501
2561,25,20771.922351853867,0.3796263154130175,1,35,7093,2285,9343
2562,29,34851.45853301056,0.3809494084830842,1,397,14314,1630,15547
2563,20,20259.88982699257,0.2366846984802801,1,186,6171,1559,7544
2564,31,22775.045507655017,0.003399070394345636,0,3,0,0,-3
2565,40,32877.74768392008,0.1477412623247578,1,354,5428,1715,6789
2566,47,21630.231257294814,0.06245713123712731,1,301,6953,1416,8068
2567,38,21972.11459179424,0.1251767951245181,1,496,7939,1361,8804
2568,20,34940.97951391837,0.10532219067521141,1,1391,6494,2224,7327
2569,61,23133.098240759235,0.2492748145840806,0,32,0,0,-32
2570,23,21391.924316468085,0.14117207134969603,1,660,24074,1616,25030
2571,22,20435.60304312945,0.19959024042900675,1,64,6365,2751,9052
2572,70,22663.704173380105,0.08313979011956957,1,215,6793,2154,8732
2573,26,20279.34708982123,0.24332969825659728,1,923,8199,1373,8649
2574,33,20225.52317771176,0.4550425113676801,0,46,0,0,-46
2575,56,21453.517596466852,0.15170860439330788,1,794,9027,1811,10044
2576,26,21454.47530902646,0.01081080315884684,0,62,0,0,-62
2577,52,37065.56500444722,0.06582328179484587,1,403,5247,1584,6428
2578,39,45776.26856560164,0.1326535068323727,1,435,7072,1937,8574
2579,47,23137.50854666742,0.10910317591638065,1,425,19869,6940,26384
2580,47,20387.101613026487,0.055056159085362356,1,1240,17063,1618,17441
2581,21,21792.219125970805,0.14337361581886118,1,403,7672,1398,8667
2582,56,33279.38921730872,0.18862491040259552,1,133,5412,1436,6715
2583,65,20270.85200503498,0.07465823141858607,1,2901,6489,1647,5235
2584,33,20933.73643178903,0.014416997941153163,1,601,7213,1990,8602
2585,59,61356.78672524171,0.05327601003924987,1,90,5995,1527,7432
2586,47,22266.052645931883,0.04902636637776816,1,759,6127,1500,6868
2587,34,29334.22942842941,0.15429178867993767,1,985,5348,2542,6905
2588,70,21587.496907393994,0.23068995826690583,0,70,0,0,-70
2589,60,42144.1326165609,0.12962391362433842,1,260,13605,1354,14699
2590,29,25403.39194309599,0.049116819425514525,0,113,0,0,-113
2591,32,20936.117708004243,0.267756297427947,0,127,0,0,-127
2592,34,21003.390007194044,0.056737047780679284,1,178,9658,1797,11277
2593,31,20782.617512358716,0.3774091570231915,1,345,6172,1653,7480
2594,57,27361.81140710252,0.01601578283042423,1,508,5362,2130,6984
2595,20,22096.640523307055,0.07368150617525022,0,156,0,0,-156
2596,20,27737.707871314644,0.016300909835904064,1,1520,5816,2218,6514
2597,45,23915.595736295207,0.03723333632493541,1,322,5285,2159,7122
2598,40,36122.37387471689,0.06705901984331229,0,50,0,0,-50
2599,57,22991.92857695048,0.05586451835282993,1,224,13833,2620,16229
2600,46,22500.481805676784,0.047154952389852824,1,235,12398,1345,13508
2601,43,37385.07540745249,0.5165173060593913,0,248,0,0,-248
2602,42,28506.438184257844,0.18250156615323862,1,813,11708,1549,12444
2603,38,33252.881320487846,0.05883149881479416,1,648,6009,1755,7116
2604,27,23398.52631556782,0.042491998775216255,0,59,0,0,-59
2605,31,30510.280466161516,0.03817246579741767,1,1194,9254,1980,10040
2606,64,29938.24920283917,0.0977010321073799,0,73,0,0,-73
2607,23,30461.30520408617,0.0876589383347388,1,646,6424,1817,7595
2608,41,20454.965065754892,0.11753932893369175,1,595,5495,1502,6402
2609,38,35765.9896670971,0.012676315965664242,1,316,40133,1449,41266
2610,25,20918.989832496667,0.15628927243554575,1,169,6845,1739,8415
2611,35,24169.921838995502,0.04566206430786799,1,224,8279,1419,9474
2612,48,22939.311339259017,0.1299025180252191,1,471,6371,1567,7467
2613,72,87658.47323799743,0.06430402707720705,1,839,43084,1610,43855
2614,43,27396.633465718212,0.16755341206286534,1,207,8456,1417,9666
2615,32,20396.11365877224,0.054740360037672506,0,37,0,0,-37
2616,24,52309.69450631314,0.37834917924161626,0,8,0,0,-8
2617,34,23229.458549384464,0.050869632417328045,1,115,5960,1414,7259
2618,34,23345.911149134365,0.29024424925780185,1,338,5756,1369,6787
2619,27,21286.614747818767,0.05846844520848769,1,1510,5563,2597,6650
2620,70,21317.190907465807,0.0559610840735701,1,493,12334,33126,44967
2621,41,25592.971564648804,0.0008063639525664475,1,443,12056,3075,14688
2622,58,24922.403630696303,0.010823961513192086,1,13,5326,2926,8239
2623,51,22086.52278400829,0.09038015214603369,1,458,6551,1340,7433
2624,20,24704.694644191677,0.10853169436638224,1,789,9492,2190,10893
2625,64,25074.372703870242,0.07349275060796996,1,157,5968,1698,7509
2626,21,20221.821314094166,0.020738127963727305,1,726,5739,11806,16819
2627,26,27198.38267644821,0.16103190172018575,1,355,21644,1656,22945
2628,23,45128.56462431468,0.027540938910823966,1,496,5261,1663,6428
2629,25,21444.801941837195,0.3730292795776102,1,668,5783,1467,6582
2630,50,21002.11668966015,0.09547297214809998,1,232,8844,1468,10080
2631,55,40001.0163146456,0.19421116073105762,1,68,10128,2008,12068
2632,28,35824.23394206355,0.20067323918973104,1,318,9782,1403,10867
2633,30,37335.67536138272,0.4437964684303455,0,28,0,0,-28
2634,60,21202.069825009366,0.3068408797528089,1,49,52813,1623,54387
2635,49,90218.80020575266,0.011029560814601175,1,253,9077,2669,11493
2636,54,23907.06840934053,0.010210584711698634,1,122,8381,1881,10140
2637,56,21826.183133706956,0.07316566666861847,0,55,0,0,-55
2638,75,33231.34712545021,0.06307213250712183,1,398,10327,1349,11278
2639,75,20943.015630196787,0.1157541370821377,0,86,0,0,-86
2640,31,39115.78617434602,0.8111231571733795,0,86,0,0,-86
2641,74,30416.87834451332,0.3389870600413612,0,11,0,0,-11
2642,50,40924.22764001709,0.08424892871608419,0,173,0,0,-173
2643,53,23161.480559942956,0.035096115818541156,0,14,0,0,-14
2644,24,42335.32802785442,0.20241542776193264,0,75,0,0,-75
2645,34,27362.556283996782,0.053476626026635506,1,181,6349,2810,8978
2646,29,29490.752749011368,0.1046488869851993,1,2774,5459,2007,4692
2647,25,25259.07451703768,0.12397373168153211,1,796,5639,1557,6400
2648,20,42127.09278639941,0.047894337111697584,1,398,16177,6857,22636
2649,18,31320.40084016662,0.11489976273569298,1,2054,5682,1970,5598
2650,20,23246.93077656864,0.12116414003212317,1,32,35121,2659,37748
2651,36,23617.389510430145,0.4623662911706334,0,57,0,0,-57
2652,42,20562.669148459503,0.1240797506301086,1,880,6415,1559,7094
2653,36,22298.268739252875,0.03831594264323746,1,349,6003,1639,7293
2654,75,24823.36974615852,0.16223168317453487,1,944,6010,2579,7645
2655,65,20330.896796606216,0.09918341032400901,1,540,7169,2180,8809
2656,22,20052.982973482434,0.06115699218316597,0,16,0,0,-16
2657,38,21368.58542554613,0.04452232094522098,1,1066,5979,1802,6715
2658,30,33310.33468248113,0.12931518492938593,1,294,6580,1631,7917
2659,21,24783.136595161457,0.19856065571486292,1,507,5265,1334,6092
2660,67,27733.66661148292,0.421117177223926,0,4,0,0,-4
2661,36,27145.202369750816,0.35967873698431496,0,16,0,0,-16
2662,32,20358.175301105402,0.06885299951600134,1,83,5593,1393,6903
2663,33,27815.575838743473,0.07732440084760017,1,146,6570,1476,7900
2664,32,21089.924636486026,0.07270988748103667,1,414,6766,1354,7706
2665,65,38600.600871858755,0.15058335907542586,1,428,11685,1417,12674
2666,34,26004.480353635885,0.02044516350565018,1,135,38516,2307,40688
2667,58,28301.22301273728,0.08180144962177294,1,634,5554,1518,6438
2668,36,22299.179345529763,0.2805591284547252,0,46,0,0,-46
2669,25,35990.76445861174,0.17606603023787343,0,40,0,0,-40
2670,69,22714.32391498075,0.16744939492666402,1,300,14486,2004,16190
2671,65,30523.080757538526,0.02204927659862042,1,57,6495,3328,9766
2672,68,24720.851581944058,0.18778674323226086,1,70,13259,1369,14558
2673,19,34068.7750342466,0.32377960623242674,1,179,5322,3164,8307
2674,18,22022.689802160618,0.12080493606455167,0,25,0,0,-25
2675,26,23329.14676331856,0.0007693004059012758,1,1593,6471,1355,6233
2676,46,25645.89505814041,0.2949274930201286,1,448,6329,1638,7519
2677,62,20504.905841030777,0.3648767185616455,1,162,7628,1413,8879
2678,34,22059.45693792788,0.04910207459489,1,454,5568,1392,6506
2679,51,21797.697409880162,0.021235857538239245,1,565,5632,1828,6895
2680,26,23857.627003625497,0.04193458048136942,1,176,7674,2106,9604
2681,27,26474.723339820808,0.0548686635252932,1,109,16470,1579,17940
2682,18,24215.452921840824,0.006885721324290847,0,7,0,0,-7
2683,52,36278.06015133495,0.051001069376702506,0,5,0,0,-5
2684,29,22130.804363297837,0.021731580752904784,1,306,6105,1506,7305
2685,47,26101.668740763507,0.0005331938981919471,1,134,5270,2476,7612
2686,66,49438.07700970121,0.019149129951710107,1,518,8515,1611,9608
2687,21,62319.407918798555,0.09896189737974208,1,674,12553,4157,16036
2688,40,23258.195542295787,0.1305250734397574,0,336,0,0,-336
2689,32,21538.148174947968,0.17138215570936519,1,200,8328,1359,9487
2690,27,20453.263634354465,0.07502204428956263,0,15,0,0,-15
2691,67,21348.89096730278,0.34925852751857045,1,80,10886,1596,12402
2692,27,27892.12406804349,0.03928994475883116,1,497,5693,1435,6631
2693,25,21231.088682554968,0.13245747606823635,1,20,7662,2119,9761
2694,25,25398.364687223104,0.34602499892787597,1,381,5525,1907,7051
2695,65,23514.909401614997,0.03145270563426443,1,216,5251,1787,6822
2696,23,20928.660622116233,0.06657652395278092,1,643,6037,1392,6786
2697,21,24306.01421253599,0.1120294349596223,1,339,6740,3462,9863
2698,30,22153.176795355306,0.01324094974766513,1,44,5809,2089,7854
2699,30,50274.57000836901,0.12241706128111503,1,1021,5942,1333,6254
2700,20,22218.065161976465,0.007909573902346605,1,132,6011,1364,7243
2701,48,25295.777259044025,0.1886914969773101,1,542,5427,2175,7060
2702,25,36547.19227275185,0.06523625907785831,0,96,0,0,-96
2703,68,20648.01325421695,0.01415501003924396,0,2,0,0,-2
2704,48,32780.13399758387,0.026097046720555038,0,15,0,0,-15
2705,18,23112.345784762023,0.05785620660963449,1,637,6124,1859,7346
2706,48,28046.4322671118,0.2907227945286718,1,265,5958,1935,7628
2707,61,43604.15175755663,0.1586147884477333,1,393,6366,1461,7434
2708,26,23399.40496148177,0.22400204317982794,1,697,6347,1439,7089
2709,61,21144.484020386717,0.14908665546510708,1,232,6798,1359,7925
2710,35,42169.28817118683,0.4187067179356457,1,620,5281,1390,6051
2711,18,35978.29433774733,0.05986735968151956,0,143,0,0,-143
2712,75,60238.10363983961,0.15217922320194321,0,5,0,0,-5
2713,28,33416.497460266604,0.00578216456673414,0,74,0,0,-74
2714,38,24169.543922058674,0.07204793698271897,1,1491,6181,2081,6771
2715,75,25385.32793970077,0.07508383735252906,1,1009,5879,1743,6613
2716,19,25757.117722366744,0.1151891049743237,1,847,10545,3855,13553
2717,62,23013.288700401656,0.041735467630626806,0,11,0,0,-11
2718,26,25196.93529689666,0.18307738088074482,1,32,5347,1382,6697
2719,54,25379.50189721795,0.25770901706601285,0,10,0,0,-10
2720,25,20848.871913755716,0.03730275020130863,1,33,5415,1528,6910
2721,39,21340.87650825895,0.1416086192321568,0,5,0,0,-5
2722,23,21680.011247352464,0.06385075500387181,1,124,5435,1995,7306
2723,60,35955.2635333657,0.03906184948821601,1,937,5492,1808,6363
2724,33,28800.789166614853,0.0018129801599128666,1,1373,6208,1362,6197
2725,26,20601.673309928836,0.025754186451121673,1,145,22962,1368,24185
2726,27,24393.007742618956,0.32265790736435584,0,12,0,0,-12
2727,19,51175.318917559096,0.1405203403748043,1,1330,8148,1444,8262
2728,72,28314.57701345091,0.035388869120204614,0,9,0,0,-9
2729,43,25250.883659400948,0.007844138585280859,1,148,5975,2173,8000
2730,53,60117.55894314283,0.06406533205646538,1,259,6050,1621,7412
2731,55,34844.34101657016,0.1684587569656189,0,15,0,0,-15
2732,45,46524.99356899574,0.0734880322564738,1,824,27541,2537,29254
2733,42,21657.326658283375,0.03031192041335768,1,1050,5462,1431,5843
2734,48,20505.82962343959,0.008603200655156445,0,90,0,0,-90
2735,53,36248.04426781127,0.28453694769989635,0,59,0,0,-59
2736,48,26258.052362604278,0.07448614960449997,0,14,0,0,-14
2737,18,22890.74449997531,0.010406506165218356,1,761,5747,1965,6951
2738,19,21002.360368369118,0.024026445487498018,1,1106,9945,1440,10279
2739,55,24816.91433630612,0.02813386055439641,1,1452,7307,1379,7234
2740,24,26051.73558225076,0.2922787169554336,1,54,5800,3456,9202
2741,19,27371.031944771126,0.1710892846619536,1,310,9524,1455,10669
2742,30,35040.48569475625,0.010151761794802806,1,1153,8675,1700,9222
