ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
8229,1,1,568,1248,680
8230,0,0,6,0,-6
8231,0,0,2,0,-2
8232,1,1,93,1342,1249
8233,0,0,34,0,-34
8234,0,0,6,0,-6
8235,0,0,28,0,-28
8236,0,0,0,0,0
8237,1,0,40,0,-40
8238,1,1,424,1538,1114
8239,1,1,59,1605,1546
8240,0,0,29,0,-29
8241,1,0,14,0,-14
8242,1,1,418,1346,928
8243,1,1,1216,1319,103
8244,1,0,50,0,-50
8245,1,0,30,0,-30
8246,1,1,169,1217,1048
8247,1,0,4,0,-4
8248,1,0,55,0,-55
8249,1,0,110,0,-110
8250,0,0,35,0,-35
8251,1,0,14,0,-14
8252,1,0,26,0,-26
8253,1,0,27,0,-27
8254,0,0,9,0,-9
8255,0,0,46,0,-46
8256,0,0,12,0,-12
8257,1,1,98,1844,1746
8258,1,1,253,1497,1244
8259,0,0,8,0,-8
8260,1,0,193,0,-193
8261,1,0,2,0,-2
8262,1,1,264,2834,2570
8263,1,0,12,0,-12
8264,1,0,27,0,-27
8265,0,0,21,0,-21
8266,1,1,274,1218,944
8267,1,0,108,0,-108
8268,1,0,126,0,-126
8269,1,1,1661,1861,200
8270,0,0,148,0,-148
8271,1,1,639,1222,583
8272,1,0,71,0,-71
8273,0,0,9,0,-9
8274,0,0,136,0,-136
8275,1,0,20,0,-20
8276,1,0,20,0,-20
8277,0,0,66,0,-66
8278,0,0,43,0,-43
8279,0,0,29,0,-29
8280,0,0,31,0,-31
8281,1,1,1995,1873,-122
8282,1,0,92,0,-92
8283,1,0,22,0,-22
8284,1,1,271,1637,1366
8285,0,0,24,0,-24
8286,1,1,636,1240,604
8287,1,0,8,0,-8
8288,0,0,12,0,-12
8289,0,0,57,0,-57
8290,0,0,1,0,-1
8291,1,1,646,1228,582
8292,1,1,513,1831,1318
8293,0,0,55,0,-55
8294,0,0,26,0,-26
8295,1,1,956,2051,1095
8296,0,0,133,0,-133
8297,1,0,90,0,-90
8298,0,0,15,0,-15
8299,1,0,24,0,-24
8300,0,0,31,0,-31
8301,1,0,59,0,-59
8302,1,0,63,0,-63
8303,0,0,0,0,0
8304,1,0,8,0,-8
8305,1,0,40,0,-40
8306,1,0,37,0,-37
8307,1,1,344,1510,1166
8308,0,0,65,0,-65
8309,0,0,55,0,-55
8310,0,0,24,0,-24
8311,1,0,1,0,-1
8312,1,0,54,0,-54
8313,1,1,110,2858,2748
8314,1,1,336,1418,1082
8315,0,0,112,0,-112
8316,0,0,25,0,-25
8317,1,0,60,0,-60
8318,0,0,135,0,-135
8319,1,1,747,1273,526
8320,0,0,80,0,-80
8321,1,1,680,1725,1045
8322,1,0,3,0,-3
8323,0,0,107,0,-107
8324,1,1,116,1263,1147
8325,1,0,0,0,0
8326,0,0,20,0,-20
8327,0,0,43,0,-43
8328,1,0,14,0,-14
8329,1,1,565,1518,953
8330,0,0,25,0,-25
8331,1,1,239,1361,1122
8332,1,0,28,0,-28
8333,0,0,28,0,-28
8334,0,0,97,0,-97
8335,1,1,165,1477,1312
8336,1,0,160,0,-160
8337,1,1,827,1310,483
8338,1,1,957,1363,406
8339,1,0,1,0,-1
8340,1,0,66,0,-66
8341,0,0,69,0,-69
8342,1,1,121,1210,1089
8343,1,1,1821,1275,-546
8344,1,1,218,1212,994
8345,0,0,129,0,-129
8346,1,1,292,1914,1622
8347,1,0,32,0,-32
8348,0,0,6,0,-6
8349,1,0,29,0,-29
8350,1,0,1,0,-1
8351,1,0,19,0,-19
8352,1,0,37,0,-37
8353,1,0,77,0,-77
8354,0,0,135,0,-135
8355,1,0,96,0,-96
8356,0,0,76,0,-76
8357,1,1,517,1365,848
8358,1,0,256,0,-256
8359,1,0,39,0,-39
8360,0,0,4,0,-4
8361,0,0,0,0,0
8362,1,1,174,1481,1307
8363,0,0,21,0,-21
8364,1,0,76,0,-76
8365,1,0,66,0,-66
8366,0,0,33,0,-33
8367,1,0,27,0,-27
8368,0,0,13,0,-13
8369,0,0,128,0,-128
8370,1,1,1110,1203,93
8371,0,0,64,0,-64
8372,0,0,3,0,-3
8373,0,0,12,0,-12
8374,1,0,15,0,-15
8375,1,0,46,0,-46
8376,1,1,1066,1742,676
8377,1,1,810,1885,1075
8378,1,0,87,0,-87
8379,1,1,669,1417,748
8380,0,0,17,0,-17
8381,1,0,30,0,-30
8382,0,0,51,0,-51
8383,1,1,1086,2201,1115
8384,1,0,106,0,-106
8385,0,0,10,0,-10
8386,0,0,16,0,-16
8387,1,1,409,1233,824
8388,0,0,36,0,-36
8389,1,0,56,0,-56
8390,0,0,5,0,-5
8391,0,0,82,0,-82
8392,1,1,267,1480,1213
8393,1,0,63,0,-63
8394,1,0,3,0,-3
8395,0,0,33,0,-33
8396,1,1,391,1242,851
8397,0,0,9,0,-9
8398,0,0,4,0,-4
8399,0,0,85,0,-85
8400,0,0,67,0,-67
8401,0,0,11,0,-11
8402,0,0,51,0,-51
8403,1,1,1182,2084,902
8404,1,0,10,0,-10
8405,1,0,89,0,-89
8406,1,1,388,1517,1129
8407,1,0,208,0,-208
8408,0,0,23,0,-23
8409,0,0,53,0,-53
8410,0,0,17,0,-17
8411,1,1,63,1395,1332
8412,1,1,194,1971,1777
8413,1,0,21,0,-21
8414,0,0,3,0,-3
8415,0,0,91,0,-91
8416,0,0,11,0,-11
8417,1,1,245,1647,1402
8418,1,0,40,0,-40
8419,0,0,28,0,-28
8420,0,0,11,0,-11
8421,0,0,43,0,-43
8422,1,0,58,0,-58
8423,1,1,675,1211,536
8424,1,1,602,1241,639
8425,1,0,1,0,-1
8426,1,0,33,0,-33
8427,1,0,97,0,-97
8428,1,0,24,0,-24
8429,0,0,17,0,-17
8430,1,1,447,1220,773
8431,0,0,71,0,-71
8432,1,1,758,1253,495
8433,1,0,75,0,-75
8434,0,0,109,0,-109
8435,1,0,38,0,-38
8436,0,0,37,0,-37
8437,1,0,30,0,-30
8438,1,0,13,0,-13
8439,1,1,310,1329,1019
8440,0,0,87,0,-87
8441,0,0,87,0,-87
8442,0,0,59,0,-59
8443,0,0,121,0,-121
8444,1,1,110,1225,1115
8445,1,0,11,0,-11
8446,1,1,186,2346,2160
8447,0,0,234,0,-234
8448,0,0,52,0,-52
8449,0,0,57,0,-57
8450,0,0,284,0,-284
8451,1,1,100,1767,1667
8452,1,1,170,1443,1273
8453,1,0,0,0,0
8454,0,0,20,0,-20
8455,1,1,152,1784,1632
8456,1,1,571,1331,760
8457,1,1,732,1724,992
8458,1,0,29,0,-29
8459,1,0,33,0,-33
8460,1,1,2735,1521,-1214
8461,0,0,5,0,-5
8462,1,0,49,0,-49
8463,1,1,272,1415,1143
8464,1,0,68,0,-68
8465,1,0,37,0,-37
8466,0,0,63,0,-63
8467,1,0,68,0,-68
8468,1,1,810,1260,450
8469,1,1,277,2220,1943
8470,1,0,42,0,-42
8471,1,0,3,0,-3
8472,0,0,13,0,-13
8473,0,0,13,0,-13
8474,0,0,237,0,-237
8475,1,0,100,0,-100
8476,1,0,5,0,-5
8477,1,0,10,0,-10
8478,1,1,740,1247,507
8479,0,0,5,0,-5
8480,1,0,70,0,-70
8481,0,0,45,0,-45
8482,0,0,79,0,-79
8483,0,0,13,0,-13
8484,1,0,20,0,-20
8485,1,1,151,1222,1071
8486,0,0,18,0,-18
8487,1,1,379,2057,1678
8488,1,0,64,0,-64
8489,0,0,143,0,-143
8490,0,0,31,0,-31
8491,0,0,34,0,-34
8492,0,0,17,0,-17
8493,1,1,1060,1481,421
8494,0,0,73,0,-73
8495,0,0,72,0,-72
8496,1,0,20,0,-20
8497,1,0,49,0,-49
8498,1,1,1655,1285,-370
8499,1,0,56,0,-56
8500,1,1,648,2238,1590
8501,0,0,75,0,-75
8502,1,0,9,0,-9
8503,1,1,489,1550,1061
8504,0,0,10,0,-10
8505,0,0,86,0,-86
8506,1,1,746,2407,1661
8507,0,0,2,0,-2
8508,1,0,8,0,-8
8509,1,0,8,0,-8
8510,1,1,31,1267,1236
8511,1,1,1335,1379,44
8512,0,0,28,0,-28
8513,1,1,402,1310,908
8514,1,1,694,1212,518
8515,0,0,9,0,-9
8516,1,1,343,1273,930
8517,1,0,25,0,-25
8518,1,1,92,1311,1219
8519,1,1,444,1260,816
8520,0,0,150,0,-150
8521,1,1,1757,1310,-447
8522,1,0,2,0,-2
8523,1,1,250,1591,1341
8524,1,0,18,0,-18
8525,1,0,34,0,-34
8526,0,0,82,0,-82
8527,1,1,306,1207,901
8528,1,0,123,0,-123
8529,0,0,65,0,-65
8530,0,0,52,0,-52
8531,1,0,28,0,-28
8532,0,0,1,0,-1
8533,1,1,33,1302,1269
8534,1,0,84,0,-84
8535,1,1,638,1211,573
8536,1,0,35,0,-35
8537,1,0,40,0,-40
8538,1,0,4,0,-4
8539,1,1,699,1328,629
8540,0,0,54,0,-54
8541,0,0,38,0,-38
8542,1,0,13,0,-13
8543,0,0,34,0,-34
8544,0,0,30,0,-30
8545,0,0,64,0,-64
8546,1,1,161,1321,1160
8547,0,0,59,0,-59
8548,0,0,6,0,-6
8549,1,0,20,0,-20
8550,1,0,3,0,-3
8551,0,0,30,0,-30
8552,1,1,549,1429,880
8553,0,0,37,0,-37
8554,1,1,952,1543,591
8555,1,0,45,0,-45
8556,0,0,67,0,-67
8557,0,0,1,0,-1
8558,0,0,10,0,-10
8559,1,0,25,0,-25
8560,1,1,357,1531,1174
8561,1,0,5,0,-5
8562,0,0,14,0,-14
8563,1,1,90,1249,1159
8564,0,0,7,0,-7
8565,0,0,42,0,-42
8566,1,1,620,1997,1377
8567,1,1,274,1285,1011
8568,1,1,2019,1357,-662
8569,1,0,70,0,-70
8570,1,0,78,0,-78
8571,1,0,138,0,-138
8572,1,1,364,1245,881
8573,0,0,77,0,-77
8574,1,1,648,1870,1222
8575,0,0,11,0,-11
8576,0,0,14,0,-14
8577,1,0,33,0,-33
8578,1,0,131,0,-131
8579,0,0,50,0,-50
8580,1,1,979,1278,299
8581,0,0,7,0,-7
8582,0,0,4,0,-4
8583,0,0,14,0,-14
8584,0,0,95,0,-95
8585,1,1,758,1528,770
8586,0,0,89,0,-89
8587,1,1,637,1349,712
8588,1,0,16,0,-16
8589,1,0,46,0,-46
8590,1,1,1198,1506,308
8591,1,1,275,1733,1458
8592,1,0,27,0,-27
8593,1,1,504,2750,2246
8594,0,0,15,0,-15
8595,1,1,7,1268,1261
8596,0,0,113,0,-113
8597,1,0,70,0,-70
8598,1,0,67,0,-67
8599,0,0,20,0,-20
8600,1,0,1,0,-1
8601,1,0,79,0,-79
8602,1,1,295,1563,1268
8603,0,0,62,0,-62
8604,1,1,235,1226,991
8605,1,0,2,0,-2
8606,0,0,74,0,-74
8607,0,0,105,0,-105
8608,1,1,441,1529,1088
8609,1,1,644,1721,1077
8610,0,0,9,0,-9
8611,1,0,49,0,-49
8612,1,1,229,1396,1167
8613,0,0,83,0,-83
8614,0,0,53,0,-53
8615,1,1,341,1250,909
8616,1,0,35,0,-35
8617,1,1,128,1315,1187
8618,1,0,10,0,-10
8619,1,0,12,0,-12
8620,1,0,39,0,-39
8621,0,0,5,0,-5
8622,1,1,39,1221,1182
8623,1,1,529,1205,676
8624,1,0,15,0,-15
8625,1,1,203,1200,997
8626,1,1,492,1742,1250
8627,0,0,16,0,-16
8628,0,0,135,0,-135
8629,0,0,123,0,-123
8630,1,0,77,0,-77
8631,0,0,8,0,-8
8632,0,0,1,0,-1
8633,1,0,35,0,-35
8634,1,0,7,0,-7
8635,0,0,27,0,-27
8636,1,0,18,0,-18
8637,1,0,12,0,-12
8638,0,0,16,0,-16
8639,1,0,0,0,0
8640,0,0,44,0,-44
8641,1,0,9,0,-9
8642,1,1,652,1518,866
8643,1,0,24,0,-24
8644,1,0,17,0,-17
8645,1,0,6,0,-6
8646,0,0,29,0,-29
8647,1,0,56,0,-56
8648,0,0,8,0,-8
8649,1,1,218,1322,1104
8650,0,0,0,0,0
8651,1,1,691,1562,871
8652,1,1,654,1264,610
8653,0,0,84,0,-84
8654,1,1,945,1359,414
8655,1,0,19,0,-19
8656,0,0,5,0,-5
8657,1,0,29,0,-29
8658,1,0,5,0,-5
8659,1,1,1093,1981,888
8660,1,0,85,0,-85
8661,1,0,28,0,-28
8662,0,0,61,0,-61
8663,0,0,24,0,-24
8664,0,0,33,0,-33
8665,1,1,509,1261,752
8666,1,1,220,1966,1746
8667,1,0,42,0,-42
8668,0,0,7,0,-7
8669,0,0,46,0,-46
8670,1,1,771,1599,828
8671,0,0,28,0,-28
8672,0,0,76,0,-76
8673,1,1,426,1474,1048
8674,1,0,4,0,-4
8675,0,0,1,0,-1
8676,0,0,22,0,-22
8677,0,0,3,0,-3
8678,0,0,75,0,-75
8679,0,0,62,0,-62
8680,1,0,10,0,-10
8681,1,0,90,0,-90
8682,1,1,1410,1440,30
8683,0,0,76,0,-76
8684,1,1,750,1571,821
8685,1,1,265,1247,982
8686,1,0,5,0,-5
8687,0,0,50,0,-50
8688,1,0,8,0,-8
8689,1,0,0,0,0
8690,0,0,16,0,-16
8691,0,0,69,0,-69
8692,1,1,218,1414,1196
8693,1,1,761,1206,445
8694,1,1,1028,1226,198
8695,1,0,68,0,-68
8696,1,0,67,0,-67
8697,0,0,10,0,-10
8698,1,0,25,0,-25
8699,1,1,1415,2009,594
8700,1,1,511,1220,709
8701,1,0,13,0,-13
8702,0,0,14,0,-14
8703,1,0,56,0,-56
8704,1,0,31,0,-31
8705,0,0,134,0,-134
8706,1,0,23,0,-23
8707,1,0,51,0,-51
8708,1,1,843,1287,444
8709,1,1,706,1316,610
8710,0,0,6,0,-6
8711,1,1,704,1275,571
8712,1,1,139,2638,2499
8713,1,1,364,1490,1126
8714,1,0,93,0,-93
8715,1,0,47,0,-47
8716,0,0,83,0,-83
8717,0,0,15,0,-15
8718,0,0,28,0,-28
8719,0,0,28,0,-28
8720,1,1,51,1530,1479
8721,1,1,499,2107,1608
8722,0,0,144,0,-144
8723,0,0,34,0,-34
8724,0,0,2,0,-2
8725,0,0,64,0,-64
8726,1,1,994,1211,217
8727,0,0,22,0,-22
8728,1,1,106,1941,1835
8729,1,0,114,0,-114
8730,0,0,113,0,-113
8731,1,1,972,1327,355
8732,1,1,384,1210,826
8733,1,1,495,1777,1282
8734,1,1,681,1301,620
8735,1,1,1094,2379,1285
8736,0,0,104,0,-104
8737,1,1,1645,1265,-380
8738,1,1,965,1327,362
8739,1,1,682,1402,720
8740,0,0,92,0,-92
8741,0,0,1,0,-1
8742,1,0,43,0,-43
8743,1,1,217,1235,1018
8744,1,1,853,1619,766
8745,0,0,58,0,-58
8746,1,0,26,0,-26
8747,1,1,1492,1282,-210
8748,1,0,59,0,-59
8749,0,0,54,0,-54
8750,1,1,926,1752,826
8751,1,1,247,2357,2110
8752,1,0,16,0,-16
8753,0,0,78,0,-78
8754,0,0,12,0,-12
8755,1,0,19,0,-19
8756,1,0,21,0,-21
8757,1,0,0,0,0
8758,1,1,973,1314,341
8759,1,0,14,0,-14
8760,1,1,773,2710,1937
8761,1,1,590,1212,622
8762,1,1,443,1347,904
8763,1,0,33,0,-33
8764,1,0,64,0,-64
8765,1,0,64,0,-64
8766,0,0,66,0,-66
8767,0,0,15,0,-15
8768,1,1,1277,1259,-18
8769,1,0,12,0,-12
8770,1,0,130,0,-130
8771,0,0,26,0,-26
8772,0,0,6,0,-6
8773,0,0,40,0,-40
8774,0,0,1,0,-1
8775,1,0,1,0,-1
8776,1,1,1148,1727,579
8777,1,1,477,1531,1054
8778,0,0,46,0,-46
8779,1,0,42,0,-42
8780,0,0,64,0,-64
8781,1,1,178,1223,1045
8782,1,1,1434,1752,318
8783,0,0,81,0,-81
8784,0,0,15,0,-15
8785,0,0,125,0,-125
8786,1,0,78,0,-78
8787,1,1,313,1881,1568
8788,1,0,40,0,-40
8789,0,0,17,0,-17
8790,1,0,54,0,-54
8791,1,0,5,0,-5
8792,1,1,346,1323,977
8793,1,0,66,0,-66
8794,0,0,24,0,-24
8795,0,0,0,0,0
8796,1,1,275,1455,1180
8797,1,0,8,0,-8
8798,1,0,118,0,-118
8799,0,0,31,0,-31
8800,0,0,68,0,-68
8801,1,0,2,0,-2
8802,1,1,712,1377,665
8803,0,0,115,0,-115
8804,0,0,4,0,-4
8805,1,1,436,1840,1404
8806,1,1,200,1428,1228
8807,1,1,90,1644,1554
8808,1,0,3,0,-3
8809,1,0,77,0,-77
8810,1,1,935,1315,380
8811,1,0,232,0,-232
8812,0,0,174,0,-174
8813,0,0,71,0,-71
8814,1,0,129,0,-129
8815,0,0,89,0,-89
8816,0,0,18,0,-18
8817,1,0,2,0,-2
8818,0,0,88,0,-88
8819,1,1,443,2355,1912
8820,1,0,16,0,-16
8821,1,0,41,0,-41
8822,0,0,72,0,-72
8823,0,0,17,0,-17
8824,0,0,119,0,-119
8825,1,0,125,0,-125
8826,1,1,189,1249,1060
8827,1,1,680,1514,834
8828,1,1,278,1302,1024
8829,1,0,43,0,-43
8830,1,1,217,1280,1063
8831,0,0,5,0,-5
8832,0,0,61,0,-61
8833,1,0,9,0,-9
8834,0,0,17,0,-17
8835,1,0,5,0,-5
8836,1,1,396,1324,928
8837,1,1,118,1254,1136
8838,0,0,30,0,-30
8839,1,1,1390,1417,27
8840,1,1,1265,1562,297
8841,1,0,31,0,-31
8842,1,1,547,1545,998
8843,0,0,11,0,-11
8844,1,0,103,0,-103
8845,0,0,3,0,-3
8846,1,0,44,0,-44
8847,1,0,1,0,-1
8848,1,0,35,0,-35
8849,1,0,28,0,-28
8850,0,0,24,0,-24
8851,1,1,556,1556,1000
8852,1,0,36,0,-36
8853,1,1,516,1554,1038
8854,0,0,61,0,-61
8855,0,0,22,0,-22
8856,0,0,38,0,-38
8857,0,0,296,0,-296
8858,0,0,14,0,-14
8859,1,0,173,0,-173
8860,1,1,86,1311,1225
8861,1,0,51,0,-51
8862,0,0,25,0,-25
8863,1,1,489,1248,759
8864,1,0,5,0,-5
8865,0,0,46,0,-46
8866,0,0,8,0,-8
8867,0,0,7,0,-7
8868,0,0,15,0,-15
8869,0,0,26,0,-26
8870,0,0,71,0,-71
8871,0,0,4,0,-4
8872,1,1,67,1273,1206
8873,1,1,480,1319,839
8874,0,0,45,0,-45
8875,1,1,145,1721,1576
8876,1,0,31,0,-31
8877,0,0,45,0,-45
8878,1,1,141,1755,1614
8879,1,0,38,0,-38
8880,1,0,12,0,-12
8881,0,0,143,0,-143
8882,1,0,15,0,-15
8883,1,1,437,1242,805
8884,1,1,542,1476,934
8885,1,1,360,1237,877
8886,0,0,64,0,-64
8887,1,1,861,1905,1044
8888,0,0,25,0,-25
8889,1,1,69,1510,1441
8890,1,1,484,2081,1597
8891,1,1,10,1812,1802
8892,1,0,115,0,-115
8893,1,0,4,0,-4
8894,1,0,56,0,-56
8895,1,0,45,0,-45
8896,0,0,12,0,-12
8897,0,0,23,0,-23
8898,1,0,12,0,-12
8899,1,1,992,1221,229
8900,0,0,82,0,-82
8901,0,0,3,0,-3
8902,0,0,60,0,-60
8903,1,1,113,1268,1155
8904,1,0,18,0,-18
8905,1,0,164,0,-164
8906,1,1,775,1230,455
8907,0,0,9,0,-9
8908,1,0,26,0,-26
8909,0,0,28,0,-28
8910,1,0,56,0,-56
8911,1,0,103,0,-103
8912,0,0,1,0,-1
8913,1,0,24,0,-24
8914,0,0,43,0,-43
8915,1,0,65,0,-65
8916,1,0,60,0,-60
8917,1,1,642,1570,928
8918,1,1,125,1450,1325
8919,0,0,35,0,-35
8920,1,1,548,1291,743
8921,1,0,36,0,-36
8922,0,0,72,0,-72
8923,0,0,68,0,-68
8924,0,0,106,0,-106
8925,1,1,1076,1327,251
8926,1,1,1444,1678,234
8927,1,0,172,0,-172
8928,1,0,33,0,-33
8929,1,0,4,0,-4
8930,0,0,32,0,-32
8931,1,0,49,0,-49
8932,1,1,1035,1518,483
8933,1,0,59,0,-59
8934,1,1,215,1574,1359
8935,1,0,9,0,-9
8936,0,0,117,0,-117
8937,1,1,96,1562,1466
8938,1,1,217,1401,1184
8939,1,1,558,1417,859
8940,1,0,17,0,-17
8941,0,0,32,0,-32
8942,0,0,65,0,-65
8943,0,0,111,0,-111
8944,1,0,46,0,-46
8945,1,0,20,0,-20
8946,0,0,35,0,-35
8947,1,0,58,0,-58
8948,1,0,3,0,-3
8949,1,0,55,0,-55
8950,0,0,15,0,-15
8951,0,0,7,0,-7
8952,1,1,131,1221,1090
8953,1,0,0,0,0
8954,1,1,102,1718,1616
8955,1,1,787,1244,457
8956,0,0,91,0,-91
8957,0,0,75,0,-75
8958,0,0,14,0,-14
8959,1,1,966,1638,672
8960,1,0,10,0,-10
8961,1,1,145,1323,1178
8962,0,0,5,0,-5
8963,1,0,33,0,-33
8964,0,0,15,0,-15
8965,1,1,209,1313,1104
8966,1,1,523,2456,1933
8967,1,1,222,1637,1415
8968,1,1,134,1673,1539
8969,1,0,169,0,-169
8970,1,0,188,0,-188
8971,1,1,266,2588,2322
8972,0,0,234,0,-234
8973,1,1,441,1234,793
8974,0,0,86,0,-86
8975,0,0,27,0,-27
8976,1,0,31,0,-31
8977,1,0,8,0,-8
8978,1,0,22,0,-22
8979,1,1,520,1370,850
8980,0,0,140,0,-140
8981,0,0,34,0,-34
8982,1,1,292,1233,941
8983,1,1,878,1712,834
8984,0,0,64,0,-64
8985,0,0,58,0,-58
8986,1,0,84,0,-84
8987,1,0,2,0,-2
8988,1,0,22,0,-22
8989,1,0,86,0,-86
8990,1,0,1,0,-1
8991,1,1,442,1320,878
8992,1,1,109,1275,1166
8993,1,0,39,0,-39
8994,1,1,571,1202,631
8995,0,0,18,0,-18
8996,1,0,25,0,-25
8997,1,0,51,0,-51
8998,1,1,2093,1368,-725
8999,1,0,95,0,-95
9000,0,0,61,0,-61
9001,0,0,40,0,-40
9002,0,0,15,0,-15
9003,0,0,44,0,-44
9004,1,0,15,0,-15
9005,1,1,274,3000,2726
9006,0,0,97,0,-97
9007,0,0,107,0,-107
9008,0,0,27,0,-27
9009,1,0,24,0,-24
9010,0,0,18,0,-18
9011,0,0,5,0,-5
9012,1,0,57,0,-57
9013,0,0,46,0,-46
9014,0,0,36,0,-36
9015,1,0,7,0,-7
9016,1,0,4,0,-4
9017,1,1,125,1585,1460
9018,1,0,3,0,-3
9019,1,0,2,0,-2
9020,0,0,29,0,-29
9021,0,0,155,0,-155
9022,1,0,8,0,-8
9023,0,0,12,0,-12
9024,1,0,97,0,-97
9025,1,1,861,1330,469
9026,0,0,92,0,-92
9027,1,1,76,2056,1980
9028,1,0,36,0,-36
9029,1,0,37,0,-37
9030,1,0,77,0,-77
9031,1,0,34,0,-34
9032,1,0,111,0,-111
9033,1,1,1766,1453,-313
9034,0,0,14,0,-14
9035,0,0,27,0,-27
9036,1,0,82,0,-82
9037,1,0,0,0,0
9038,1,0,38,0,-38
9039,1,0,0,0,0
9040,1,1,179,1351,1172
9041,0,0,117,0,-117
9042,1,1,972,1311,339
9043,1,0,39,0,-39
9044,0,0,65,0,-65
9045,0,0,90,0,-90
9046,0,0,101,0,-101
9047,1,1,196,1490,1294
9048,1,0,11,0,-11
9049,1,0,11,0,-11
9050,1,0,78,0,-78
9051,1,0,86,0,-86
9052,0,0,58,0,-58
9053,0,0,113,0,-113
9054,1,1,457,1591,1134
9055,1,1,297,2203,1906
9056,1,1,374,1827,1453
9057,0,0,4,0,-4
9058,1,0,78,0,-78
9059,0,0,57,0,-57
9060,1,0,75,0,-75
9061,0,0,116,0,-116
9062,1,0,19,0,-19
9063,1,1,125,1278,1153
9064,1,0,96,0,-96
9065,1,0,72,0,-72
9066,0,0,3,0,-3
9067,1,1,460,1353,893
9068,1,1,715,1579,864
9069,1,0,60,0,-60
9070,1,1,261,1322,1061
9071,0,0,90,0,-90
9072,1,1,41,1250,1209
9073,1,0,74,0,-74
9074,0,0,17,0,-17
9075,1,1,381,1529,1148
9076,1,1,237,1241,1004
9077,1,0,62,0,-62
9078,1,1,81,1516,1435
9079,1,0,70,0,-70
9080,0,0,1,0,-1
9081,1,1,1277,1325,48
9082,1,1,1600,1519,-81
9083,0,0,21,0,-21
9084,0,0,121,0,-121
9085,0,0,18,0,-18
9086,1,0,100,0,-100
9087,0,0,17,0,-17
9088,0,0,213,0,-213
9089,1,0,20,0,-20
9090,1,1,168,1274,1106
9091,0,0,16,0,-16
9092,1,1,702,1339,637
9093,0,0,38,0,-38
9094,1,0,37,0,-37
9095,1,1,974,1313,339
9096,1,0,27,0,-27
9097,1,1,185,1524,1339
9098,1,0,19,0,-19
9099,1,1,1704,1293,-411
9100,0,0,6,0,-6
9101,0,0,65,0,-65
9102,0,0,33,0,-33
9103,0,0,12,0,-12
9104,1,0,82,0,-82
9105,0,0,114,0,-114
9106,1,1,74,1353,1279
9107,1,1,88,1834,1746
9108,0,0,0,0,0
9109,1,0,30,0,-30
9110,1,0,151,0,-151
9111,0,0,42,0,-42
9112,0,0,13,0,-13
9113,0,0,59,0,-59
9114,0,0,48,0,-48
9115,1,1,71,1358,1287
9116,0,0,7,0,-7
9117,1,0,13,0,-13
9118,1,0,39,0,-39
9119,1,1,124,1340,1216
9120,0,0,41,0,-41
9121,1,0,2,0,-2
9122,1,1,229,1374,1145
9123,1,0,57,0,-57
9124,0,0,2,0,-2
9125,0,0,51,0,-51
9126,1,1,34,1336,1302
9127,1,1,477,1334,857
9128,1,0,5,0,-5
9129,1,1,849,1297,448
9130,1,1,1453,1349,-104
9131,1,1,405,1794,1389
9132,0,0,20,0,-20
9133,1,1,198,1943,1745
9134,1,1,192,1272,1080
9135,0,0,78,0,-78
9136,1,0,1,0,-1
9137,0,0,62,0,-62
9138,1,0,67,0,-67
9139,1,1,180,1265,1085
9140,0,0,11,0,-11
9141,0,0,23,0,-23
9142,1,1,235,1215,980
9143,1,1,279,1683,1404
9144,1,0,5,0,-5
9145,1,1,307,1446,1139
9146,1,0,92,0,-92
9147,0,0,24,0,-24
9148,0,0,35,0,-35
9149,1,1,361,1400,1039
9150,0,0,22,0,-22
9151,1,1,231,1530,1299
9152,0,0,40,0,-40
9153,0,0,63,0,-63
9154,0,0,75,0,-75
9155,1,0,18,0,-18
9156,1,1,313,1222,909
9157,1,1,408,1267,859
9158,1,1,1027,1404,377
9159,0,0,16,0,-16
9160,1,0,8,0,-8
9161,0,0,34,0,-34
9162,0,0,7,0,-7
9163,0,0,46,0,-46
9164,1,0,48,0,-48
9165,0,0,102,0,-102
9166,1,0,130,0,-130
9167,1,1,176,2048,1872
9168,0,0,32,0,-32
9169,1,1,387,3536,3149
9170,1,1,412,1375,963
9171,0,0,73,0,-73
9172,0,0,2,0,-2
9173,1,0,49,0,-49
9174,0,0,23,0,-23
9175,0,0,228,0,-228
9176,0,0,52,0,-52
9177,1,0,37,0,-37
9178,1,1,423,3128,2705
9179,1,1,146,1310,1164
9180,1,0,91,0,-91
9181,0,0,35,0,-35
9182,0,0,95,0,-95
9183,1,0,16,0,-16
9184,1,1,254,1229,975
9185,0,0,75,0,-75
9186,1,0,135,0,-135
9187,0,0,113,0,-113
9188,1,0,114,0,-114
9189,0,0,43,0,-43
9190,0,0,107,0,-107
9191,1,1,223,2336,2113
9192,0,0,38,0,-38
9193,1,1,335,1355,1020
9194,0,0,97,0,-97
9195,0,0,252,0,-252
9196,1,0,20,0,-20
9197,1,0,16,0,-16
9198,0,0,0,0,0
9199,1,0,19,0,-19
9200,1,1,18,1343,1325
9201,1,0,78,0,-78
9202,1,1,747,1311,564
9203,1,1,535,1450,915
9204,1,1,315,1436,1121
9205,0,0,47,0,-47
9206,1,0,55,0,-55
9207,0,0,317,0,-317
9208,1,0,20,0,-20
9209,1,0,72,0,-72
9210,1,0,21,0,-21
9211,1,0,1,0,-1
9212,1,1,196,1435,1239
