ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
8885,1,0,26,0,-26
8886,0,0,24,0,-24
8887,1,1,1331,1358,27
8888,0,0,9,0,-9
8889,0,0,20,0,-20
8890,0,0,8,0,-8
8891,0,0,13,0,-13
8892,1,1,990,1207,217
8893,1,0,105,0,-105
8894,0,0,87,0,-87
8895,1,0,43,0,-43
8896,0,0,205,0,-205
8897,0,0,50,0,-50
8898,1,0,82,0,-82
8899,0,0,30,0,-30
8900,0,0,31,0,-31
8901,0,0,105,0,-105
8902,1,0,20,0,-20
8903,1,0,101,0,-101
8904,0,0,5,0,-5
8905,0,0,82,0,-82
8906,1,0,1,0,-1
8907,1,0,36,0,-36
8908,1,1,250,1213,963
8909,1,0,79,0,-79
8910,0,0,38,0,-38
8911,0,0,36,0,-36
8912,1,1,74,1676,1602
8913,0,0,82,0,-82
8914,1,1,509,1440,931
8915,1,1,338,1241,903
8916,0,0,89,0,-89
8917,1,0,16,0,-16
8918,0,0,44,0,-44
8919,1,1,646,2546,1900
8920,1,1,462,2001,1539
8921,1,1,542,1342,800
8922,1,1,576,1337,761
8923,1,0,32,0,-32
8924,1,1,168,1328,1160
8925,1,1,758,1301,543
8926,1,1,37,2482,2445
8927,1,0,37,0,-37
8928,1,0,23,0,-23
8929,1,0,16,0,-16
8930,0,0,8,0,-8
8931,1,0,22,0,-22
8932,0,0,38,0,-38
8933,0,0,4,0,-4
8934,1,0,60,0,-60
8935,1,1,1319,4426,3107
8936,1,1,545,1831,1286
8937,0,0,78,0,-78
8938,1,0,11,0,-11
8939,1,0,33,0,-33
8940,1,0,189,0,-189
8941,1,1,441,1232,791
8942,1,1,155,1398,1243
8943,1,1,212,1288,1076
8944,0,0,122,0,-122
8945,0,0,8,0,-8
8946,1,0,26,0,-26
8947,1,0,178,0,-178
8948,0,0,74,0,-74
8949,0,0,12,0,-12
8950,1,1,700,1416,716
8951,0,0,217,0,-217
8952,1,0,56,0,-56
8953,0,0,86,0,-86
8954,1,0,104,0,-104
8955,1,1,508,1204,696
8956,1,0,8,0,-8
8957,1,0,74,0,-74
8958,1,0,63,0,-63
8959,1,0,11,0,-11
8960,0,0,81,0,-81
8961,1,0,12,0,-12
8962,0,0,60,0,-60
8963,1,1,1182,1691,509
8964,1,0,134,0,-134
8965,0,0,181,0,-181
8966,1,0,70,0,-70
8967,1,0,66,0,-66
8968,1,0,6,0,-6
8969,1,1,622,1575,953
8970,1,1,122,1437,1315
8971,1,1,288,1521,1233
8972,1,0,197,0,-197
8973,1,1,317,1393,1076
8974,1,1,1141,2165,1024
8975,0,0,28,0,-28
8976,0,0,3,0,-3
8977,0,0,228,0,-228
8978,1,0,207,0,-207
8979,1,1,292,1271,979
8980,1,1,1186,1891,705
8981,1,0,16,0,-16
8982,1,1,1760,1949,189
8983,1,1,533,1203,670
8984,0,0,111,0,-111
8985,1,1,320,1780,1460
8986,1,1,624,1207,583
8987,1,0,13,0,-13
8988,1,1,91,1650,1559
8989,1,0,5,0,-5
8990,1,1,89,1353,1264
8991,1,1,294,1267,973
8992,1,1,1471,1267,-204
8993,0,0,42,0,-42
8994,1,0,5,0,-5
8995,0,0,82,0,-82
8996,1,0,71,0,-71
8997,0,0,35,0,-35
8998,0,0,45,0,-45
8999,0,0,12,0,-12
9000,0,0,19,0,-19
9001,0,0,33,0,-33
9002,0,0,80,0,-80
9003,1,0,85,0,-85
9004,0,0,8,0,-8
9005,1,1,36,1779,1743
9006,1,1,131,2237,2106
9007,0,0,4,0,-4
9008,1,0,30,0,-30
9009,1,0,45,0,-45
9010,1,1,651,1200,549
9011,1,1,558,1236,678
9012,1,1,583,1467,884
9013,1,0,8,0,-8
9014,1,0,31,0,-31
9015,0,0,115,0,-115
9016,1,0,73,0,-73
9017,1,1,650,1249,599
9018,0,0,195,0,-195
9019,1,1,792,1286,494
9020,0,0,23,0,-23
9021,1,1,362,3959,3597
9022,1,0,37,0,-37
9023,1,1,154,1218,1064
9024,1,0,22,0,-22
9025,0,0,30,0,-30
9026,1,0,81,0,-81
9027,0,0,10,0,-10
9028,1,0,92,0,-92
9029,0,0,14,0,-14
9030,1,1,905,2135,1230
9031,1,1,442,1373,931
9032,0,0,15,0,-15
9033,0,0,4,0,-4
9034,1,0,158,0,-158
9035,0,0,15,0,-15
9036,0,0,5,0,-5
9037,0,0,1,0,-1
9038,1,1,326,1239,913
9039,1,1,405,2080,1675
9040,1,0,121,0,-121
9041,1,1,1237,1299,62
9042,1,1,65,1849,1784
9043,1,1,594,1458,864
9044,1,0,28,0,-28
9045,0,0,26,0,-26
9046,1,1,144,1213,1069
9047,1,0,9,0,-9
9048,0,0,21,0,-21
9049,1,0,8,0,-8
9050,1,1,518,1410,892
9051,1,0,4,0,-4
9052,1,0,71,0,-71
9053,1,0,41,0,-41
9054,1,1,442,1335,893
9055,0,0,0,0,0
9056,1,1,201,1841,1640
9057,0,0,37,0,-37
9058,0,0,9,0,-9
9059,0,0,40,0,-40
9060,1,1,738,2531,1793
9061,1,1,108,1311,1203
9062,1,1,368,1871,1503
9063,1,1,83,1383,1300
9064,1,1,2242,1226,-1016
9065,1,0,13,0,-13
9066,1,1,1159,1953,794
9067,1,0,16,0,-16
9068,0,0,11,0,-11
9069,1,0,48,0,-48
9070,1,0,150,0,-150
9071,0,0,3,0,-3
9072,0,0,29,0,-29
9073,0,0,86,0,-86
9074,0,0,8,0,-8
9075,0,0,62,0,-62
9076,1,0,108,0,-108
9077,0,0,48,0,-48
9078,0,0,0,0,0
9079,0,0,35,0,-35
9080,0,0,208,0,-208
9081,1,1,82,1343,1261
9082,1,0,55,0,-55
9083,1,0,50,0,-50
9084,1,1,1098,1299,201
9085,1,0,14,0,-14
9086,0,0,0,0,0
9087,0,0,24,0,-24
9088,1,1,392,1384,992
9089,1,0,11,0,-11
9090,1,0,23,0,-23
9091,1,0,83,0,-83
9092,1,0,43,0,-43
9093,1,1,335,2064,1729
9094,1,0,47,0,-47
9095,1,1,1092,3743,2651
9096,1,1,464,1613,1149
9097,0,0,7,0,-7
9098,1,0,47,0,-47
9099,0,0,181,0,-181
9100,1,1,410,1738,1328
9101,1,0,51,0,-51
9102,0,0,19,0,-19
9103,1,1,124,1354,1230
9104,1,0,52,0,-52
9105,1,1,310,5591,5281
9106,1,0,12,0,-12
9107,1,0,27,0,-27
9108,0,0,50,0,-50
9109,1,1,808,1804,996
9110,0,0,109,0,-109
9111,0,0,95,0,-95
9112,1,1,1714,1386,-328
9113,1,1,1406,1636,230
9114,1,1,479,1240,761
9115,1,0,39,0,-39
9116,1,0,15,0,-15
9117,0,0,39,0,-39
9118,1,0,11,0,-11
9119,1,1,32,1599,1567
9120,1,0,78,0,-78
9121,0,0,43,0,-43
9122,1,0,51,0,-51
9123,0,0,13,0,-13
9124,1,0,8,0,-8
9125,1,0,6,0,-6
9126,1,0,5,0,-5
9127,0,0,6,0,-6
9128,1,0,54,0,-54
9129,1,0,32,0,-32
9130,0,0,26,0,-26
9131,1,1,947,1567,620
9132,1,0,16,0,-16
9133,1,1,20,1601,1581
9134,1,1,377,1842,1465
9135,1,0,200,0,-200
9136,1,1,286,1917,1631
9137,0,0,51,0,-51
9138,0,0,12,0,-12
9139,1,1,787,1260,473
9140,1,0,5,0,-5
9141,0,0,110,0,-110
9142,0,0,6,0,-6
9143,1,1,270,4319,4049
9144,0,0,10,0,-10
9145,1,0,44,0,-44
9146,0,0,10,0,-10
9147,0,0,9,0,-9
9148,1,1,1374,1211,-163
9149,1,0,38,0,-38
9150,0,0,14,0,-14
9151,1,1,66,1283,1217
9152,0,0,133,0,-133
9153,0,0,35,0,-35
9154,1,1,50,1259,1209
9155,0,0,66,0,-66
9156,1,0,115,0,-115
9157,0,0,28,0,-28
9158,0,0,29,0,-29
9159,1,0,22,0,-22
9160,1,0,11,0,-11
9161,1,0,32,0,-32
9162,1,0,167,0,-167
9163,1,1,53,2457,2404
9164,0,0,116,0,-116
9165,1,0,45,0,-45
9166,1,0,5,0,-5
9167,1,1,1026,1213,187
9168,0,0,39,0,-39
9169,1,1,482,1478,996
9170,1,1,433,1241,808
9171,1,1,132,1449,1317
9172,1,0,107,0,-107
9173,1,0,60,0,-60
9174,1,1,850,1729,879
9175,1,1,713,1298,585
9176,1,0,58,0,-58
9177,1,1,309,1438,1129
9178,0,0,28,0,-28
9179,0,0,49,0,-49
9180,1,1,692,1380,688
9181,1,1,323,2833,2510
9182,0,0,3,0,-3
9183,1,1,316,1214,898
9184,0,0,6,0,-6
9185,0,0,15,0,-15
9186,0,0,35,0,-35
9187,1,0,27,0,-27
9188,1,1,322,1337,1015
9189,0,0,30,0,-30
9190,0,0,112,0,-112
9191,1,0,65,0,-65
9192,0,0,63,0,-63
9193,1,1,64,1211,1147
9194,1,1,886,2073,1187
9195,0,0,11,0,-11
9196,0,0,29,0,-29
9197,0,0,71,0,-71
9198,1,0,10,0,-10
9199,1,1,1636,1444,-192
9200,1,1,258,1278,1020
9201,0,0,3,0,-3
9202,0,0,134,0,-134
9203,0,0,0,0,0
9204,1,0,125,0,-125
9205,0,0,19,0,-19
9206,1,0,222,0,-222
9207,1,1,1608,1232,-376
9208,0,0,7,0,-7
9209,0,0,32,0,-32
9210,0,0,21,0,-21
9211,1,1,620,1945,1325
9212,1,1,913,1209,296
9213,1,1,241,1453,1212
9214,1,0,11,0,-11
9215,0,0,12,0,-12
9216,1,0,65,0,-65
9217,0,0,64,0,-64
9218,0,0,14,0,-14
9219,0,0,65,0,-65
9220,1,0,0,0,0
9221,1,0,37,0,-37
9222,0,0,15,0,-15
9223,0,0,30,0,-30
9224,1,1,800,1208,408
9225,1,0,16,0,-16
9226,1,1,264,1575,1311
9227,1,1,371,1377,1006
9228,1,1,474,1304,830
9229,1,1,1641,1303,-338
9230,1,1,2312,1384,-928
9231,1,0,59,0,-59
9232,1,1,2545,1744,-801
9233,1,1,1033,1806,773
9234,1,0,41,0,-41
9235,1,1,396,1799,1403
9236,1,0,16,0,-16
9237,1,0,44,0,-44
9238,1,0,9,0,-9
9239,1,0,6,0,-6
9240,1,1,173,1405,1232
9241,1,1,602,1239,637
9242,0,0,1,0,-1
9243,1,1,20,1425,1405
9244,1,0,42,0,-42
9245,1,1,64,1541,1477
9246,1,1,1959,1248,-711
9247,1,0,18,0,-18
9248,1,0,40,0,-40
9249,1,0,283,0,-283
9250,0,0,15,0,-15
9251,1,0,62,0,-62
9252,1,0,32,0,-32
9253,1,1,426,1753,1327
9254,1,1,1177,1824,647
9255,0,0,11,0,-11
9256,1,1,522,1509,987
9257,1,1,1776,1452,-324
9258,1,0,9,0,-9
9259,0,0,58,0,-58
9260,1,1,383,1536,1153
9261,0,0,18,0,-18
9262,1,1,84,1243,1159
9263,0,0,72,0,-72
9264,1,0,39,0,-39
9265,0,0,2,0,-2
9266,0,0,11,0,-11
9267,1,1,1138,1229,91
9268,1,0,12,0,-12
9269,1,0,8,0,-8
9270,0,0,99,0,-99
9271,0,0,353,0,-353
9272,1,0,7,0,-7
9273,1,0,16,0,-16
9274,1,0,50,0,-50
9275,1,0,62,0,-62
9276,1,0,30,0,-30
9277,1,1,135,1485,1350
9278,1,0,52,0,-52
9279,1,0,92,0,-92
9280,1,0,44,0,-44
9281,1,1,413,1386,973
9282,0,0,1,0,-1
9283,1,0,35,0,-35
9284,0,0,115,0,-115
9285,1,0,2,0,-2
9286,1,1,411,1297,886
9287,0,0,21,0,-21
9288,1,0,54,0,-54
9289,1,1,189,1301,1112
9290,0,0,0,0,0
9291,0,0,15,0,-15
9292,1,0,5,0,-5
9293,1,1,118,1941,1823
9294,1,1,994,1264,270
9295,0,0,43,0,-43
9296,0,0,90,0,-90
9297,1,0,65,0,-65
9298,0,0,103,0,-103
9299,0,0,117,0,-117
9300,1,1,1838,1336,-502
9301,1,1,173,1778,1605
9302,0,0,94,0,-94
9303,0,0,12,0,-12
9304,0,0,1,0,-1
9305,1,1,1265,1888,623
9306,0,0,15,0,-15
9307,0,0,3,0,-3
9308,1,1,968,1265,297
9309,1,1,880,1248,368
9310,1,0,22,0,-22
9311,1,0,50,0,-50
9312,1,1,710,1402,692
9313,0,0,87,0,-87
9314,0,0,77,0,-77
9315,0,0,55,0,-55
9316,1,1,308,1448,1140
9317,1,0,24,0,-24
9318,1,1,984,1772,788
9319,1,0,152,0,-152
9320,1,0,104,0,-104
9321,1,0,46,0,-46
9322,0,0,53,0,-53
9323,1,1,1053,1405,352
9324,1,1,813,1715,902
9325,1,1,592,1316,724
9326,1,1,256,1424,1168
9327,1,1,410,1635,1225
9328,1,0,31,0,-31
9329,1,0,88,0,-88
9330,0,0,16,0,-16
9331,1,0,9,0,-9
9332,0,0,49,0,-49
9333,1,0,70,0,-70
9334,0,0,5,0,-5
9335,1,0,1,0,-1
9336,1,0,14,0,-14
9337,1,1,1907,1461,-446
9338,0,0,32,0,-32
9339,1,0,60,0,-60
9340,1,1,718,1262,544
9341,1,1,1157,2042,885
9342,1,1,2227,2096,-131
9343,0,0,153,0,-153
9344,1,0,109,0,-109
9345,0,0,9,0,-9
9346,1,1,186,1229,1043
9347,1,0,62,0,-62
9348,1,1,97,1498,1401
9349,1,0,10,0,-10
9350,0,0,0,0,0
9351,1,1,561,1618,1057
9352,1,1,228,1496,1268
9353,0,0,75,0,-75
9354,1,0,93,0,-93
9355,1,0,99,0,-99
9356,0,0,25,0,-25
9357,0,0,47,0,-47
9358,0,0,85,0,-85
9359,1,1,141,1713,1572
9360,1,0,23,0,-23
9361,0,0,5,0,-5
9362,1,0,45,0,-45
9363,0,0,26,0,-26
9364,0,0,35,0,-35
9365,0,0,2,0,-2
9366,0,0,78,0,-78
9367,0,0,123,0,-123
9368,1,0,36,0,-36
9369,1,0,23,0,-23
9370,1,1,51,1605,1554
9371,1,1,233,1510,1277
9372,1,0,1,0,-1
9373,1,0,10,0,-10
9374,1,0,7,0,-7
9375,1,1,1590,1802,212
9376,1,1,734,1397,663
9377,0,0,1,0,-1
9378,0,0,61,0,-61
9379,0,0,60,0,-60
9380,1,0,3,0,-3
9381,0,0,2,0,-2
9382,1,1,93,1426,1333
9383,0,0,77,0,-77
9384,1,0,15,0,-15
9385,1,0,5,0,-5
9386,1,1,566,1488,922
9387,0,0,45,0,-45
9388,1,0,14,0,-14
9389,1,1,27,1493,1466
9390,1,1,1060,1476,416
9391,0,0,159,0,-159
9392,0,0,12,0,-12
9393,1,0,69,0,-69
9394,0,0,21,0,-21
9395,0,0,15,0,-15
9396,0,0,20,0,-20
9397,0,0,1,0,-1
9398,1,0,26,0,-26
9399,0,0,55,0,-55
9400,1,0,15,0,-15
9401,1,0,3,0,-3
9402,1,1,503,1979,1476
9403,0,0,59,0,-59
9404,1,1,319,1357,1038
9405,1,1,157,1941,1784
9406,0,0,19,0,-19
9407,1,0,11,0,-11
9408,0,0,19,0,-19
9409,0,0,19,0,-19
9410,0,0,25,0,-25
9411,0,0,53,0,-53
9412,1,0,52,0,-52
9413,1,0,49,0,-49
9414,1,0,113,0,-113
9415,0,0,11,0,-11
9416,1,0,46,0,-46
9417,1,0,25,0,-25
9418,1,0,12,0,-12
9419,0,0,99,0,-99
9420,0,0,98,0,-98
9421,0,0,41,0,-41
9422,0,0,56,0,-56
9423,0,0,4,0,-4
9424,1,0,79,0,-79
9425,0,0,28,0,-28
9426,1,1,850,1233,383
9427,1,1,723,1225,502
9428,1,0,52,0,-52
9429,1,1,306,1583,1277
9430,0,0,30,0,-30
9431,0,0,46,0,-46
9432,1,1,973,2000,1027
9433,0,0,26,0,-26
9434,0,0,14,0,-14
9435,1,0,15,0,-15
9436,0,0,14,0,-14
9437,1,1,592,1373,781
9438,1,0,24,0,-24
9439,1,0,27,0,-27
9440,0,0,57,0,-57
9441,0,0,130,0,-130
9442,1,1,794,1616,822
9443,1,0,5,0,-5
9444,1,0,22,0,-22
9445,1,0,31,0,-31
9446,1,1,234,1552,1318
9447,0,0,95,0,-95
9448,0,0,39,0,-39
9449,1,0,41,0,-41
9450,1,0,117,0,-117
9451,1,0,49,0,-49
9452,1,0,131,0,-131
9453,0,0,54,0,-54
9454,0,0,69,0,-69
9455,0,0,117,0,-117
9456,1,0,5,0,-5
9457,1,0,29,0,-29
9458,0,0,1,0,-1
9459,0,0,91,0,-91
9460,0,0,8,0,-8
9461,1,1,207,1462,1255
9462,1,1,214,1576,1362
9463,0,0,64,0,-64
9464,0,0,23,0,-23
9465,0,0,21,0,-21
9466,0,0,49,0,-49
9467,0,0,48,0,-48
9468,1,1,89,1892,1803
9469,1,0,12,0,-12
9470,1,0,33,0,-33
9471,1,0,69,0,-69
9472,1,0,96,0,-96
9473,1,1,355,2407,2052
9474,0,0,43,0,-43
9475,1,1,527,1509,982
9476,1,1,261,1334,1073
9477,0,0,84,0,-84
9478,0,0,63,0,-63
9479,0,0,72,0,-72
9480,1,0,4,0,-4
9481,0,0,21,0,-21
9482,0,0,12,0,-12
9483,1,0,56,0,-56
9484,0,0,12,0,-12
9485,1,1,379,1343,964
9486,0,0,67,0,-67
9487,0,0,3,0,-3
9488,1,0,45,0,-45
9489,1,0,37,0,-37
9490,1,1,327,1592,1265
9491,1,0,23,0,-23
9492,1,1,1425,2155,730
9493,1,0,111,0,-111
9494,0,0,168,0,-168
9495,1,0,109,0,-109
9496,0,0,4,0,-4
9497,1,1,521,1640,1119
9498,0,0,100,0,-100
9499,1,0,47,0,-47
9500,1,0,24,0,-24
9501,1,1,607,1562,955
9502,1,1,184,1244,1060
9503,0,0,120,0,-120
9504,0,0,30,0,-30
9505,0,0,28,0,-28
9506,0,0,79,0,-79
9507,0,0,36,0,-36
9508,0,0,21,0,-21
9509,1,0,5,0,-5
9510,1,1,604,1505,901
9511,0,0,40,0,-40
9512,0,0,47,0,-47
9513,0,0,0,0,0
9514,1,0,98,0,-98
9515,0,0,46,0,-46
9516,1,1,220,1282,1062
9517,1,1,458,2138,1680
9518,1,1,1167,3350,2183
9519,0,0,29,0,-29
9520,0,0,71,0,-71
9521,1,1,199,1223,1024
9522,0,0,17,0,-17
9523,1,1,93,1230,1137
9524,0,0,124,0,-124
9525,1,0,85,0,-85
9526,0,0,18,0,-18
9527,1,0,127,0,-127
9528,0,0,2,0,-2
9529,0,0,61,0,-61
9530,1,0,78,0,-78
9531,1,1,922,1587,665
9532,1,1,410,1253,843
9533,1,1,765,1212,447
9534,1,0,46,0,-46
9535,1,0,5,0,-5
9536,0,0,40,0,-40
9537,1,1,108,1292,1184
9538,0,0,16,0,-16
9539,0,0,27,0,-27
9540,0,0,12,0,-12
9541,0,0,98,0,-98
9542,0,0,48,0,-48
9543,0,0,24,0,-24
9544,1,1,56,1795,1739
9545,1,0,2,0,-2
9546,1,1,361,1294,933
9547,1,1,176,1233,1057
9548,0,0,29,0,-29
9549,0,0,16,0,-16
9550,0,0,8,0,-8
9551,1,1,266,1254,988
9552,1,0,64,0,-64
9553,0,0,65,0,-65
9554,1,1,851,1380,529
9555,0,0,13,0,-13
9556,0,0,22,0,-22
9557,1,0,1,0,-1
9558,0,0,71,0,-71
9559,0,0,1,0,-1
9560,0,0,36,0,-36
9561,0,0,18,0,-18
9562,1,1,205,1447,1242
9563,1,0,29,0,-29
9564,0,0,10,0,-10
9565,0,0,5,0,-5
9566,1,1,204,1297,1093
9567,1,1,329,1330,1001
9568,1,1,102,1559,1457
9569,1,1,666,1752,1086
9570,0,0,81,0,-81
9571,1,0,7,0,-7
9572,1,1,433,1327,894
9573,1,1,145,1613,1468
9574,1,0,78,0,-78
9575,0,0,59,0,-59
9576,0,0,42,0,-42
9577,1,1,178,3169,2991
9578,0,0,25,0,-25
9579,0,0,7,0,-7
9580,1,0,23,0,-23
9581,0,0,26,0,-26
9582,1,0,46,0,-46
9583,0,0,34,0,-34
9584,0,0,103,0,-103
9585,0,0,26,0,-26
9586,0,0,7,0,-7
9587,1,0,22,0,-22
9588,0,0,92,0,-92
9589,1,0,192,0,-192
9590,0,0,95,0,-95
9591,0,0,6,0,-6
9592,1,1,840,1211,371
9593,1,0,144,0,-144
9594,0,0,2,0,-2
9595,0,0,56,0,-56
9596,1,0,40,0,-40
9597,1,0,75,0,-75
9598,1,0,12,0,-12
9599,1,0,63,0,-63
9600,0,0,83,0,-83
9601,1,0,7,0,-7
9602,1,1,441,1338,897
9603,1,1,1450,1299,-151
9604,1,1,1227,1327,100
9605,0,0,182,0,-182
9606,0,0,128,0,-128
9607,0,0,30,0,-30
9608,0,0,53,0,-53
9609,0,0,6,0,-6
9610,0,0,13,0,-13
9611,0,0,77,0,-77
9612,1,1,395,1204,809
9613,1,1,563,1261,698
9614,0,0,27,0,-27
9615,1,0,15,0,-15
9616,0,0,38,0,-38
9617,0,0,51,0,-51
9618,1,0,4,0,-4
9619,1,0,22,0,-22
9620,1,0,81,0,-81
9621,1,1,553,1234,681
9622,1,0,72,0,-72
9623,0,0,17,0,-17
9624,1,0,101,0,-101
9625,1,1,117,1548,1431
9626,1,1,226,2647,2421
9627,1,0,86,0,-86
9628,1,0,34,0,-34
9629,0,0,39,0,-39
9630,0,0,19,0,-19
9631,0,0,25,0,-25
9632,1,0,32,0,-32
9633,0,0,10,0,-10
9634,1,0,54,0,-54
9635,1,0,21,0,-21
9636,1,0,59,0,-59
9637,0,0,9,0,-9
9638,1,0,19,0,-19
9639,1,0,26,0,-26
9640,1,0,4,0,-4
9641,1,0,19,0,-19
9642,0,0,50,0,-50
9643,1,1,198,1450,1252
9644,1,0,12,0,-12
9645,1,1,309,1480,1171
9646,1,1,65,7597,7532
9647,1,1,1468,1445,-23
9648,1,0,12,0,-12
9649,1,0,21,0,-21
9650,0,0,7,0,-7
9651,1,0,19,0,-19
9652,1,1,702,1387,685
9653,0,0,28,0,-28
9654,1,0,44,0,-44
9655,1,1,1673,1727,54
9656,1,1,876,1621,745
9657,1,0,161,0,-161
9658,1,0,21,0,-21
9659,0,0,1,0,-1
9660,0,0,11,0,-11
9661,0,0,3,0,-3
9662,0,0,61,0,-61
9663,0,0,16,0,-16
9664,1,1,544,1281,737
9665,1,1,580,1769,1189
9666,0,0,8,0,-8
9667,1,0,3,0,-3
9668,1,0,65,0,-65
9669,0,0,3,0,-3
9670,1,1,127,1317,1190
9671,0,0,44,0,-44
9672,0,0,222,0,-222
9673,0,0,34,0,-34
9674,1,1,54,1961,1907
9675,0,0,76,0,-76
9676,1,0,1,0,-1
9677,0,0,2,0,-2
9678,0,0,11,0,-11
9679,0,0,36,0,-36
9680,0,0,82,0,-82
9681,0,0,5,0,-5
9682,1,1,2635,1217,-1418
9683,1,0,5,0,-5
9684,1,1,246,1369,1123
9685,1,0,245,0,-245
9686,1,1,1106,1414,308
9687,1,1,649,2222,1573
9688,1,1,296,2062,1766
9689,1,0,73,0,-73
9690,1,0,18,0,-18
9691,0,0,32,0,-32
9692,1,0,5,0,-5
9693,1,1,1195,1213,18
9694,1,1,367,2272,1905
9695,1,0,0,0,0
9696,1,0,101,0,-101
9697,1,1,1037,1560,523
9698,1,1,232,1249,1017
9699,1,0,0,0,0
9700,1,1,170,1764,1594
9701,1,1,108,1818,1710
9702,1,0,198,0,-198
9703,1,0,24,0,-24
9704,0,0,50,0,-50
9705,0,0,31,0,-31
9706,0,0,8,0,-8
9707,1,0,25,0,-25
9708,0,0,74,0,-74
9709,0,0,27,0,-27
9710,0,0,28,0,-28
9711,0,0,37,0,-37
9712,0,0,34,0,-34
9713,1,1,109,1324,1215
9714,1,1,545,1354,809
9715,1,0,16,0,-16
9716,0,0,164,0,-164
9717,1,1,924,1322,398
9718,0,0,1,0,-1
9719,1,0,10,0,-10
9720,0,0,90,0,-90
9721,0,0,185,0,-185
9722,1,1,343,1625,1282
9723,1,0,135,0,-135
9724,1,1,82,1954,1872
9725,0,0,28,0,-28
9726,0,0,6,0,-6
9727,1,0,67,0,-67
9728,0,0,104,0,-104
9729,1,1,87,1282,1195
9730,1,0,4,0,-4
9731,1,1,298,1920,1622
9732,1,1,473,1467,994
9733,1,1,724,1527,803
9734,1,0,67,0,-67
9735,0,0,152,0,-152
9736,1,0,85,0,-85
9737,0,0,12,0,-12
9738,1,1,88,1576,1488
9739,0,0,35,0,-35
9740,1,0,47,0,-47
9741,1,1,963,1248,285
9742,1,1,133,2182,2049
9743,1,0,62,0,-62
9744,0,0,64,0,-64
9745,1,0,6,0,-6
9746,0,0,54,0,-54
9747,1,0,4,0,-4
9748,0,0,158,0,-158
9749,1,1,208,1440,1232
9750,0,0,3,0,-3
9751,0,0,165,0,-165
9752,1,0,6,0,-6
9753,1,0,52,0,-52
9754,1,1,473,1221,748
9755,1,0,36,0,-36
9756,1,1,490,1338,848
9757,0,0,44,0,-44
9758,1,1,82,1469,1387
9759,0,0,94,0,-94
9760,1,0,121,0,-121
9761,1,1,42,1982,1940
9762,1,0,54,0,-54
9763,1,0,108,0,-108
9764,0,0,125,0,-125
9765,1,0,23,0,-23
9766,0,0,63,0,-63
9767,1,1,2998,1363,-1635
9768,0,0,20,0,-20
9769,0,0,22,0,-22
9770,0,0,47,0,-47
9771,1,1,549,1363,814
9772,1,1,50,2414,2364
9773,1,1,116,1903,1787
9774,1,1,30,1486,1456
9775,1,0,15,0,-15
9776,1,0,11,0,-11
9777,0,0,52,0,-52
9778,0,0,29,0,-29
9779,0,0,1,0,-1
9780,1,0,62,0,-62
9781,0,0,20,0,-20
9782,1,0,7,0,-7
9783,1,1,349,1515,1166
9784,1,0,69,0,-69
9785,1,0,14,0,-14
9786,1,1,706,1347,641
9787,0,0,26,0,-26
9788,0,0,29,0,-29
9789,0,0,3,0,-3
9790,1,0,35,0,-35
9791,1,0,3,0,-3
9792,0,0,14,0,-14
9793,0,0,182,0,-182
9794,0,0,113,0,-113
9795,1,0,29,0,-29
9796,1,1,188,1475,1287
9797,1,1,899,2108,1209
9798,0,0,3,0,-3
9799,0,0,56,0,-56
9800,1,0,90,0,-90
9801,1,1,419,1857,1438
9802,1,1,714,1373,659
9803,1,0,17,0,-17
9804,1,1,349,1683,1334
9805,0,0,2,0,-2
9806,1,1,234,1360,1126
9807,0,0,10,0,-10
9808,1,0,64,0,-64
9809,1,1,106,1334,1228
9810,1,0,202,0,-202
9811,1,1,54,1658,1604
9812,0,0,30,0,-30
9813,1,1,210,1488,1278
9814,0,0,28,0,-28
9815,1,1,281,1232,951
9816,1,1,70,1414,1344
9817,0,0,56,0,-56
9818,0,0,13,0,-13
9819,0,0,8,0,-8
9820,0,0,58,0,-58
9821,1,1,1340,1312,-28
9822,1,0,23,0,-23
9823,0,0,3,0,-3
9824,0,0,25,0,-25
9825,1,0,9,0,-9
9826,0,0,23,0,-23
9827,0,0,25,0,-25
9828,0,0,4,0,-4
9829,1,1,281,1849,1568
9830,0,0,39,0,-39
9831,0,0,24,0,-24
9832,1,1,254,1814,1560
9833,1,0,81,0,-81
9834,1,0,5,0,-5
9835,0,0,7,0,-7
9836,1,1,153,1505,1352
9837,1,0,101,0,-101
9838,0,0,101,0,-101
9839,1,1,50,1350,1300
9840,1,1,1555,1435,-120
9841,1,1,539,2389,1850
9842,0,0,2,0,-2
9843,1,0,44,0,-44
9844,1,0,197,0,-197
9845,1,1,221,2590,2369
9846,1,0,77,0,-77
9847,0,0,68,0,-68
9848,0,0,14,0,-14
9849,1,1,251,1252,1001
9850,1,1,433,1281,848
9851,1,0,34,0,-34
9852,1,1,1665,1269,-396
9853,0,0,36,0,-36
9854,0,0,78,0,-78
9855,1,1,462,1414,952
9856,1,0,70,0,-70
9857,0,0,90,0,-90
9858,1,1,473,1336,863
9859,1,1,85,1433,1348
9860,0,0,225,0,-225
9861,1,1,158,1280,1122
9862,0,0,37,0,-37
9863,1,1,489,1201,712
9864,1,0,146,0,-146
9865,1,0,21,0,-21
9866,1,1,331,1254,923
