ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2100,42,24967.074937156827,0.521537178064341,1,350,5357,1963,6970
2101,19,45233.47248794089,0.010117989331087178,1,413,8394,1497,9478
2102,31,30297.207501976794,0.3831663042090439,0,17,0,0,-17
2103,70,34010.87758413707,0.41763645507606695,0,86,0,0,-86
2104,49,25606.395934480326,0.04882339999922984,1,521,9664,1470,10613
2105,30,24979.181604055568,0.06635954880128221,1,177,9500,1561,10884
2106,26,20919.955377887214,0.19359505565708884,1,620,16481,1607,17468
2107,58,56886.08967639121,0.04166743597032996,0,20,0,0,-20
2108,22,24108.757324336202,0.022568173985795578,1,482,27240,2348,29106
2109,26,46885.64246767179,0.06235648825355125,1,114,12759,1568,14213
2110,20,28019.245482787563,0.052103922879468134,0,14,0,0,-14
2111,53,20414.923653339734,0.26675746847288273,0,278,0,0,-278
2112,38,33893.49024436639,0.13400791957075517,1,71,6747,2103,8779
2113,49,25925.289308266274,0.030695031812588074,1,1433,6000,1950,6517
2114,26,38020.1098268017,0.11115372634083653,1,404,6097,1584,7277
2115,23,20290.660337012985,0.19146507400270787,1,33,6129,1474,7570
2116,46,81752.96765602719,0.11282691638207618,1,177,5331,1843,6997
2117,18,21087.6157453916,0.06726665756274817,1,378,8179,1479,9280
2118,47,24503.564458216053,0.05475965086820337,1,880,26846,1770,27736
2119,21,38923.31868720381,0.15313282648803853,0,35,0,0,-35
2120,30,20038.5774793551,0.09253375269522113,1,107,6573,2054,8520
2121,33,24716.281063947772,0.020013762860322675,1,422,5840,2078,7496
2122,23,34917.934170388966,0.05599716915723102,1,137,6076,1531,7470
2123,40,32515.705866209442,0.12895783523765394,1,846,5476,1827,6457
2124,25,23526.834756886034,0.04037116794868102,1,662,5415,2996,7749
2125,30,37003.04932231044,0.11055171226228619,1,95,5679,1794,7378
2126,71,34966.836754566444,0.17475833612472505,1,421,5821,1622,7022
2127,61,26240.500394627452,0.046153241128917076,1,1336,5841,2587,7092
2128,50,57942.002266492615,0.14783689662511643,1,190,5349,3164,8323
2129,18,32795.83121824692,0.021815142665973092,1,872,8205,1706,9039
2130,32,27384.348210689437,0.010447594730469698,1,188,7576,1449,8837
2131,36,46444.66763280744,0.035332346060945,1,494,15222,1950,16678
2132,20,26384.23089587689,0.006218821985150377,1,138,5244,1783,6889
2133,20,21255.274539312486,0.08704574452625197,1,201,11661,4772,16232
2134,55,38200.75034056068,0.1270042702561125,1,196,7023,3078,9905
2135,20,27910.431406332293,0.3771114816953023,0,39,0,0,-39
2136,66,26871.294379721672,0.027763171402373353,1,376,5907,1625,7156
2137,37,22152.43979097919,0.15066736797786895,1,1644,10253,1548,10157
2138,56,47153.3251387427,0.08298793720581014,1,427,12186,1617,13376
2139,23,20491.842724352715,0.10071071836669096,1,189,10432,9442,19685
2140,63,21797.021580448716,0.18715744156653719,1,286,6820,2162,8696
2141,33,49410.63604461861,0.05248109797263374,1,211,11415,2094,13298
2142,30,28435.729308348327,0.029903897100814907,1,453,7393,1719,8659
2143,54,25688.68959805198,0.4467378973634345,0,38,0,0,-38
2144,22,24527.356003487694,0.06923215703915514,1,302,10424,1647,11769
2145,19,22930.215369460704,0.013433144169258272,0,95,0,0,-95
2146,20,20399.826523826003,0.07788560572794893,0,49,0,0,-49
2147,41,21529.1881987055,0.3012024470889479,0,0,0,0,0
2148,25,22853.322649254387,0.160859883317865,1,437,49981,2892,52436
2149,18,24519.05104923703,0.269849490975659,1,142,6043,1464,7365
2150,28,92214.26570982876,0.10633936349740493,1,223,6291,2189,8257
2151,32,26827.246636016585,0.1276077099354596,1,108,9487,1595,10974
2152,23,29640.800876206107,0.018962861786759534,1,455,10976,2344,12865
2153,22,25865.606845243317,0.028866180264423242,1,339,5998,1635,7294
2154,22,21947.102071150202,0.2777165777730821,1,325,11007,2261,12943
2155,56,50450.66015787542,0.07788671004748715,1,348,29329,6881,35862
2156,39,23281.39480383165,0.24781905651415728,0,99,0,0,-99
2157,21,23167.75054390323,0.11800864948437732,1,407,6717,1573,7883
2158,55,26337.89846007497,0.07487157476147277,1,153,6452,2634,8933
2159,19,39521.16270044392,0.06847468363297608,1,1835,5718,2692,6575
2160,34,20917.338516168908,0.06240255597341179,1,105,34378,2501,36774
2161,22,20772.815818122977,0.10282931067952825,1,479,11083,4536,15140
2162,73,25544.88282826819,0.16851667855005625,1,102,7613,2171,9682
2163,49,21615.555670189668,0.04531819414821086,1,1086,5733,1790,6437
2164,68,21101.83096340532,0.3306760485942316,0,47,0,0,-47
2165,23,21119.15783151201,0.3280848415628692,1,1031,8470,1561,9000
2166,24,20310.352959213847,0.018563907091128724,1,740,14006,2078,15344
2167,34,23165.007479904798,0.13743855374289363,0,5,0,0,-5
2168,22,24435.14961402289,0.11571778086320923,1,602,8434,1800,9632
2169,33,23513.824424528895,0.07401497148517786,1,407,17052,1732,18377
2170,41,22126.281194882682,0.018075721013058245,0,82,0,0,-82
2171,26,22496.62153892471,0.23200159188700625,1,856,6463,1580,7187
2172,50,22870.626947723325,0.16477150879409722,0,26,0,0,-26
2173,73,23258.815943803107,0.1294458499794562,0,2,0,0,-2
2174,50,26219.30566390158,0.07040032231077813,1,82,21929,1775,23622
2175,29,24986.49151606641,0.11840775649484925,1,1359,5955,2615,7211
2176,25,23062.639717307695,0.13116100638962797,0,49,0,0,-49
2177,74,21935.106504310577,0.15498255302112013,0,47,0,0,-47
2178,66,24920.292030498495,0.12257829615338445,1,998,7548,1578,8128
2179,44,21727.807896962753,0.2434648980734028,1,138,5843,2769,8474
2180,75,22207.239764370675,0.0004688928493607041,1,99,8340,3131,11372
2181,50,21223.897314283335,0.19508820935707374,1,800,5356,1940,6496
2182,31,29362.77472205939,0.026443360762306845,0,2,0,0,-2
2183,42,25873.76848480242,0.026040419037742384,0,101,0,0,-101
2184,55,20834.257732697653,0.250466606756107,0,146,0,0,-146
2185,30,20974.342057361253,0.3117604483789533,1,579,8339,2663,10423
2186,42,42866.06395787494,0.2533399633449762,1,927,5418,1603,6094
2187,19,27889.011624181992,0.2534151961225199,1,301,28798,1485,29982
2188,18,21267.903882247792,0.02657870734222873,1,98,8828,2229,10959
2189,47,21573.70036743905,0.017258686106875136,0,20,0,0,-20
2190,31,25791.841918089704,0.28033851582629254,0,1,0,0,-1
2191,70,21469.452714218743,0.28770818825075134,1,419,9877,9149,18607
2192,73,21854.795596136544,0.19849342121317748,1,69,5725,2285,7941
2193,20,27688.758127344412,0.12667334184274437,1,4150,6168,4711,6729
2194,64,31179.302758811853,0.02076750142451457,1,959,6147,1828,7016
2195,39,22743.932703783692,0.0989571431778677,0,69,0,0,-69
2196,37,20202.8847985359,0.032887614356302705,1,253,6915,1496,8158
2197,47,29642.445028487993,0.21199935629803207,1,180,5322,1748,6890
2198,53,32715.30622989876,0.2460207707740413,1,275,5342,1697,6764
2199,70,23143.18760023355,0.22230076885598962,1,294,9762,2144,11612
2200,56,24335.070928046614,0.015565459393958248,1,498,7725,1932,9159
2201,39,21941.973315496438,0.09233533093741056,1,809,5625,3277,8093
2202,25,21334.83664466093,0.008098136516262554,1,625,7105,1480,7960
2203,38,26493.23431651135,0.11490674322367067,1,863,9270,2872,11279
2204,24,39124.420184640345,0.22275153918220306,1,235,14106,1542,15413
2205,34,25890.008550167622,0.3113943626242613,0,163,0,0,-163
2206,25,22894.84564739872,0.037875789062775285,1,465,5636,3326,8497
2207,20,30693.74902211768,0.2566926802339489,1,55,5746,1694,7385
2208,25,20210.525142805232,0.04937565536670972,1,236,5721,2233,7718
2209,48,48005.97795410552,0.052183706754446293,1,1111,5570,2820,7279
2210,38,27849.386671753888,0.007445588376289201,1,316,23482,1556,24722
2211,25,23973.003427099564,0.02925695774524501,1,21,5687,1790,7456
2212,33,44598.13939699016,0.03506812368548732,1,71,5908,1518,7355
2213,23,20937.811563954914,0.04678214174471721,1,71,9454,1496,10879
2214,38,44688.17491070712,0.14227129933814134,1,841,8372,1584,9115
2215,24,20069.859968228604,0.22024888101969575,1,214,15829,2133,17748
2216,22,21294.42067657961,0.17227229370474528,1,163,11281,2681,13799
2217,31,26322.729190176313,0.019626477079953207,0,112,0,0,-112
2218,42,21404.409012237105,0.10397275453175676,1,363,26286,1881,27804
2219,23,22655.339437179824,0.06826144997118007,1,463,5553,1672,6762
2220,22,32360.590976524312,0.1185941773498818,1,86,5815,1760,7489
2221,25,42611.070424284866,0.16440940733034873,1,1174,5455,1626,5907
2222,47,22591.65993956045,0.07359547420574125,1,421,9712,1725,11016
2223,41,25581.295199223194,0.040499476574072546,1,278,10155,1460,11337
2224,29,34191.80152082454,0.2564376071243215,0,48,0,0,-48
2225,33,28146.7903482273,0.17682584294709175,0,91,0,0,-91
2226,35,26519.455498986772,0.018745640444841116,1,1381,8058,2519,9196
2227,58,31755.33167590786,0.026249446522671315,1,65,8832,1597,10364
2228,60,21856.03281199901,0.16084512782581734,0,47,0,0,-47
2229,38,40687.22272987584,0.06895166765544872,1,395,7702,2291,9598
2230,36,21709.050453744592,0.04276506628891817,1,1462,23745,1729,24012
2231,19,22858.01925481962,0.14183972333040928,1,670,6412,1596,7338
2232,44,27975.750116212006,0.07245718348749076,1,1378,7026,1499,7147
2233,43,29325.06300917185,0.11772602713061123,1,242,9106,2033,10897
2234,50,20729.871729684142,0.04055134537355888,0,19,0,0,-19
2235,48,35628.85344142967,0.4526601991646872,1,2589,29120,3881,30412
2236,72,22572.646744751342,0.21187076316853207,0,8,0,0,-8
2237,29,30151.81325154701,0.17973721942884,1,812,5463,1815,6466
2238,49,21254.340575777664,0.3359664710951881,0,7,0,0,-7
2239,74,21188.12554809933,0.10651342098422154,0,12,0,0,-12
2240,58,34269.89641594957,0.0990687419870679,1,170,5802,1916,7548
2241,18,34189.02364821498,0.16052378037927237,0,35,0,0,-35
2242,47,22338.906173081523,0.46659960500345754,1,492,5299,3100,7907
2243,42,30005.179976416377,0.0019427292091033692,1,1260,5580,1513,5833
2244,41,60347.37567053696,0.2901742013592601,0,32,0,0,-32
2245,74,26981.783263354275,0.0012273050598486813,1,29,8648,2697,11316
2246,41,27323.769826508335,0.3316623531817609,1,1169,10325,1462,10618
2247,29,24846.49712989049,0.05223246607971883,0,26,0,0,-26
2248,18,27307.25630276973,0.37753171414263914,1,543,5620,2677,7754
2249,20,21360.157280477342,0.07894052515281182,1,155,6385,1664,7894
2250,24,20330.122359812944,0.02688483592583459,0,107,0,0,-107
2251,65,30466.217716480627,0.29845180391226156,0,8,0,0,-8
2252,24,32205.634640335506,0.07073581701970512,1,2281,7873,1755,7347
2253,41,39471.65211431868,0.06996129680583324,1,2503,6047,1663,5207
2254,29,33783.642802587776,0.04169258288768649,1,178,5570,1538,6930
2255,44,20220.04372450848,0.013882079225416222,1,260,6457,1828,8025
2256,24,42457.03340885561,0.18517395964643285,0,163,0,0,-163
2257,35,21869.626547197444,0.02267716007573388,1,551,44913,2161,46523
2258,37,35893.1452801851,0.11541973406135428,0,225,0,0,-225
2259,68,31164.673433862783,0.3484206339464227,1,828,5887,1561,6620
2260,72,21498.402409524795,0.11229933507950753,1,233,6448,1619,7834
2261,30,25412.03715171152,0.06299311902830358,1,1247,12536,3331,14620
2262,35,23339.872791739817,0.0130761594219092,1,955,18504,2167,19716
2263,24,26179.249471787687,0.014495780255838354,1,24,7902,1740,9618
2264,52,32214.730122526234,0.037357734379763884,1,171,8802,1692,10323
2265,30,20400.288595571135,0.10525768816664426,1,853,12948,2846,14941
2266,19,45936.778469358695,0.01567369235750277,1,397,9704,2951,12258
2267,40,25219.685352478868,0.20524477809910183,1,892,17063,1526,17697
2268,42,44335.98921506201,0.012053487388356782,1,529,12093,2222,13786
2269,46,20056.09249081255,0.039852005691817,1,167,6017,2852,8702
2270,31,23624.994671446468,0.05287246881340036,1,44,8804,1543,10303
2271,52,25287.235430202087,0.20432880025753974,1,1105,9866,1542,10303
2272,23,20606.618598220244,0.13913747416366806,1,112,11385,1701,12974
2273,45,24851.951021201232,0.002845988721179011,1,1279,5462,2978,7161
2274,43,24587.27031437122,0.05998372163898973,1,607,6859,1966,8218
2275,27,21589.40968393674,0.06694596484674166,1,198,11014,1474,12290
2276,56,23651.0881836908,0.07056035022630025,1,481,8645,1796,9960
2277,39,62479.30126500938,0.1976241282326377,1,69,11175,1839,12945
2278,53,29304.59266592811,0.1342708001973088,1,178,7348,2283,9453
2279,46,32970.77132322407,0.10871830104506094,0,76,0,0,-76
2280,54,48688.60754372076,0.22619628059271354,1,253,6450,1443,7640
2281,18,63757.108467462625,0.011523528006861824,1,353,6495,1743,7885
2282,24,21633.88744808978,0.039116623124766374,0,28,0,0,-28
2283,48,22667.690197602125,0.08644657011410926,1,448,5970,4164,9686
2284,72,28723.781157046298,0.039213067004973366,1,479,6511,1693,7725
2285,21,48298.12473016813,0.05729259402122555,0,16,0,0,-16
2286,22,28853.41690394819,0.020449692538814516,1,140,6079,1598,7537
2287,48,23383.697121930694,0.0060080892940151094,1,611,7576,7561,14526
2288,20,26049.638660855915,0.007188457586811442,1,324,9084,1593,10353
2289,44,20822.995287594877,0.056917078567420155,1,27,5562,1486,7021
2290,42,31564.79791599888,0.10661702696879516,1,324,8202,1633,9511
2291,20,25489.178569028623,0.17574155045059034,1,46,12308,1497,13759
2292,49,21505.14907675535,0.08902843303938676,1,109,5955,2300,8146
2293,22,20711.533661691195,0.058491253955709706,0,14,0,0,-14
2294,30,22047.36688996505,0.04669746899108609,0,75,0,0,-75
2295,23,32733.677527240106,0.12046143567417403,1,1230,5857,2964,7591
2296,37,22889.60608396859,0.21168509550245454,1,259,13423,2125,15289
2297,21,35742.50665261532,0.08590338936546399,1,628,7165,1482,8019
2298,57,23329.070113324753,0.02902933022496376,1,109,7175,2346,9412
2299,34,27270.786947131382,0.2606892132526395,1,295,5252,2375,7332
2300,33,24698.78090136021,0.046877559547101495,1,160,10479,1728,12047
2301,21,22939.5884247195,0.02457973791970623,1,351,9569,2506,11724
2302,32,25976.139541380875,0.20794217661789974,1,241,13048,3862,16669
2303,44,32707.013951268542,0.25257720441354753,1,585,8282,10565,18262
2304,54,20672.205661078267,0.1977785344170096,1,152,6078,1980,7906
2305,52,24880.60856870598,0.4363304563104788,1,195,6806,1825,8436
2306,19,21370.56466385832,0.08266325054468555,1,432,6625,1971,8164
2307,50,29733.01197515973,0.004274839998423471,1,259,6490,1784,8015
2308,43,34712.434710419766,0.010593169616334589,0,33,0,0,-33
2309,68,21939.939320083526,0.020083108701480973,1,142,6188,1517,7563
2310,19,24192.44728518619,0.004335754882262831,1,517,28083,1911,29477
2311,46,25212.79137205308,0.08107466040454239,1,434,12199,2861,14626
2312,61,28236.42949200016,0.04789260735091655,1,1752,8054,2546,8848
2313,52,23299.507290077825,0.007263343475097518,1,530,6677,1456,7603
2314,30,20977.454049883498,0.27207018656613935,1,412,10583,3032,13203
2315,67,21054.53916126102,0.24581052821885868,1,158,6458,1640,7940
2316,61,21091.37907664663,0.16547380005128298,1,553,5756,1764,6967
2317,37,30276.8675377642,0.11454724425514227,1,531,6077,3108,8654
2318,28,20500.195057776305,0.054806334089390944,1,167,7936,1920,9689
2319,27,27208.767034259807,0.579181914153522,0,36,0,0,-36
2320,67,32054.704142573875,0.3474192683562703,1,1366,7201,1441,7276
2321,65,21687.49079475404,0.11730252402726456,1,433,5606,2352,7525
2322,36,27653.255630995984,0.16671044124862192,1,140,5779,4082,9721
2323,18,22221.857853595473,0.10385117130549128,0,16,0,0,-16
2324,49,25812.4962677618,0.1910425620001344,0,12,0,0,-12
2325,19,27450.18615087337,0.07492357126879673,1,62,6640,3335,9913
2326,22,26344.035239738736,0.01263257461557511,1,1384,7166,1445,7227
2327,19,32803.403132686,0.015557009347749,1,335,9203,1902,10770
2328,34,24268.20933236196,0.2102248014478122,1,250,32152,1675,33577
2329,42,22503.098619490145,0.001962610397185379,1,1534,7540,6074,12080
2330,35,25882.973727276007,0.3046845746296902,1,157,8525,1571,9939
2331,22,24621.372884130542,0.12713305015056642,0,26,0,0,-26
2332,35,29097.40930616696,0.007196308950475249,1,1451,20428,4486,23463
2333,54,26015.611816751396,0.30339887716371844,1,92,7029,2220,9157
2334,54,27540.16102662305,0.2561363891991038,1,1611,8101,1447,7937
2335,29,22547.563019215722,0.4482558623335685,0,20,0,0,-20
2336,59,57426.74650259322,0.21242486776557384,0,25,0,0,-25
2337,39,28552.25902517033,0.03372349580832125,1,109,13942,1664,15497
2338,20,32777.67195938515,0.006650361359363335,1,399,7250,1959,8810
2339,65,20400.34753661673,0.013946736338998884,1,452,5245,1651,6444
2340,53,46967.37067518761,0.19945989641831846,1,1251,6251,1636,6636
2341,37,39321.322786824814,0.022749092008864734,1,631,13885,1464,14718
2342,37,30148.937052252826,0.32461095036102106,1,323,8592,2712,10981
2343,25,20537.77041094995,0.3102466199378529,1,1416,6643,1801,7028
2344,40,37962.44737392057,0.039397313123250455,1,81,6163,1581,7663
2345,75,35401.60271115074,0.15333342912724257,1,137,20715,2676,23254
2346,29,20849.91722202016,0.24540224695477905,0,233,0,0,-233
2347,18,23487.806927013688,0.23608218780772924,0,28,0,0,-28
2348,39,21997.76616470284,0.18213515295901125,0,25,0,0,-25
2349,34,20367.02049259756,0.08196706567652837,1,1173,5263,1711,5801
2350,36,31416.38669502716,0.09154078667842798,1,438,5854,1552,6968
2351,22,23580.888209660432,0.01999402914646977,1,659,5359,1730,6430
2352,71,29231.582138952745,0.1320983172942726,1,1018,20327,3306,22615
2353,44,22597.820655276566,0.2818951340273286,1,522,7372,2822,9672
2354,29,20754.96711137244,0.1176624236908037,1,935,6183,1496,6744
2355,56,21004.141646015134,0.37839421745172874,0,12,0,0,-12
2356,60,24288.11813708345,0.028817054715920786,1,27,5336,1542,6851
2357,39,22688.2209877734,0.13057549498062,0,62,0,0,-62
2358,58,21469.608071187395,0.12802917699458488,1,56,30749,2045,32738
2359,29,24791.011988070335,0.06686693345611032,1,427,8386,1448,9407
2360,57,32383.41062495699,0.095197349931359,1,335,9321,1781,10767
2361,28,20710.131489171516,0.06428393229372033,1,61,7566,1550,9055
2362,24,28583.561507474766,0.08073332386599102,1,1385,13787,2107,14509
2363,69,28657.2131203132,0.055604008273090574,0,63,0,0,-63
2364,31,21997.75171656755,0.06633533647052303,1,742,6359,1960,7577
2365,52,34262.42481595972,0.04692367389326664,1,1329,11696,1472,11839
2366,23,50050.230729050316,0.08008240057438493,1,464,9099,2971,11606
2367,20,35862.654186336535,0.03750149083794801,1,1354,8544,3886,11076
2368,71,25687.90448685522,0.05307877569402222,1,51,8890,9971,18810
2369,21,23785.184354344878,0.012430309156020497,1,153,7824,1641,9312
2370,27,35307.424809734606,0.1447799726488915,1,236,5898,1458,7120
2371,60,30160.479806190535,0.3123612025936399,0,23,0,0,-23
2372,69,21664.596626429895,0.10657293702543928,1,1164,12972,1521,13329
2373,25,24104.22447977672,0.06283454260900198,1,283,5649,1476,6842
2374,22,23113.16235138878,0.07122882664503016,0,188,0,0,-188
2375,38,21802.438333610327,0.06491380927151,1,867,6117,3858,9108
2376,46,22988.352184578052,0.5440742625736881,1,264,5816,3847,9399
2377,37,50612.71004788809,0.10863419983805957,0,45,0,0,-45
2378,68,21646.39502495548,0.2242558236877301,1,291,5553,1526,6788
2379,50,20168.54806966397,0.34549273161857996,1,508,14270,1537,15299
